date,repo_name,stargazes,language,forks,total_repos,crypto
2022-12-01,go-algorand,1177,C,368,1781,Algorand
2022-12-01,reach-lang,565,Haskell,170,1781,Algorand
2022-12-01,js-algorand-sdk,256,TypeScript,171,1781,Algorand
2022-12-01,pyteal,237,Python,103,1781,Algorand
2022-12-01,py-algorand-sdk,220,Python,109,1781,Algorand
2022-12-01,sandbox,195,Shell,134,1781,Algorand
2022-12-01,algomart,175,TypeScript,73,1781,Algorand
2022-12-01,go-algorand-sdk,163,Go,80,1781,Algorand
2022-12-01,pera-wallet,154,Swift,49,1781,Algorand
2022-12-01,AlgorandStudio,145,JavaScript,21,1781,Algorand
2022-12-01,algo-builder,131,TypeScript,37,1781,Algorand
2022-12-01,OpenNFT,110,Vue,76,1781,Algorand
2022-12-01,awesome-algorand,100,,31,1781,Algorand
2022-12-01,ARCs,94,HTML,77,1781,Algorand
2022-12-01,asa-list,92,JavaScript,343,1781,Algorand
2022-12-01,grow-algorand,82,,32,1781,Algorand
2022-12-01,algorand-school,59,,14,1781,Algorand
2022-12-01,java-algorand-sdk,58,Java,50,1781,Algorand
2022-12-01,beaker,57,Python,21,1781,Algorand
2022-12-01,auction-demo,53,Python,58,1781,Algorand
2022-12-01,specs,52,TeX,27,1781,Algorand
2022-12-01,algonaut,52,Rust,27,1781,Algorand
2022-12-01,NFTMarketplace,48,Python,30,1781,Algorand
2022-12-01,tealish,44,Python,5,1781,Algorand
2022-12-01,foodprint,43,HTML,28,1781,Algorand
2022-12-01,bls_sigs_ref,41,Python,8,1781,Algorand
2022-12-01,fractalchains,41,Nix,12,1781,Algorand
2022-12-01,algorand-php,40,PHP,12,1781,Algorand
2022-12-01,go-algorand-doc,40,Shell,11,1781,Algorand
2022-12-01,dotnet-algorand-sdk,40,C#,25,1781,Algorand
2022-12-01,AlgoSwap,39,Python,15,1781,Algorand
2022-12-01,tealang,37,Go,9,1781,Algorand
2022-12-01,algorand-dart,35,Dart,11,1781,Algorand
2022-12-01,unity-algorand-sdk,31,C#,11,1781,Algorand
2022-12-01,algonim,27,Python,3,1781,Algorand
2022-12-01,algorand-windows-node,26,C++,6,1781,Algorand
2022-12-01,algoland,25,PHP,10,1781,Algorand
2022-12-01,algorand-verification,25,Coq,5,1781,Algorand
2022-12-01,flutter-algorand-wallet,24,Dart,14,1781,Algorand
2022-12-01,use-wallet,23,TypeScript,7,1781,Algorand
2022-12-01,go-algorand,22,Go,7,1781,Algorand
2022-12-01,hackathon,21,JavaScript,15,1781,Algorand
2022-12-01,algorand-wallet-select,21,JavaScript,6,1781,Algorand
2022-12-01,algochat,20,Go,4,1781,Algorand
2022-12-01,algorand-qrcode,20,JavaScript,5,1781,Algorand
2022-12-01,Swift-Algorand-Sdk,19,Swift,12,1781,Algorand
2022-12-01,algoworld-swapper,18,TypeScript,5,1781,Algorand
2022-12-01,php-algorand-sdk,18,PHP,5,1781,Algorand
2022-12-01,pixel,18,Rust,3,1781,Algorand
2022-12-01,algorand-contracts-testing,17,Python,8,1781,Algorand
2022-12-01,awesome-algorand,17,,4,1781,Algorand
2022-12-01,ledger-app-algorand,17,C,27,1781,Algorand
2022-12-01,algorand-session-wallet,16,TypeScript,4,1781,Algorand
2022-12-01,algorand-sdk-testing,15,Gherkin,26,1781,Algorand
2022-12-01,wallet,15,Vue,11,1781,Algorand
2022-12-01,algorand-node-companion-app,15,Dart,3,1781,Algorand
2022-12-01,algodea,15,Java,3,1781,Algorand
2022-12-01,TrackAlgo,15,JavaScript,4,1781,Algorand
2022-12-01,vscode-algorand,14,JavaScript,9,1781,Algorand
2022-12-01,algosearch,13,JavaScript,12,1781,Algorand
2022-12-01,cpp-algorand-sdk,13,C++,6,1781,Algorand
2022-12-01,algorand,13,Go,5,1781,Algorand
2022-12-01,algorand,12,,2,1781,Algorand
2022-12-01,TicTacToe_Algorand,12,Python,6,1781,Algorand
2022-12-01,algorand-ipfs-js,12,JavaScript,4,1781,Algorand
2022-12-01,AlgorandFAQ,12,,2,1781,Algorand
2022-12-01,algorand-royalty-fees,12,Python,4,1781,Algorand
2022-12-01,algorand-wallet-walletconnect-redux,11,TypeScript,9,1781,Algorand
2022-12-01,algorand-tools,11,JavaScript,3,1781,Algorand
2022-12-01,algorand_flutter,11,Dart,1,1781,Algorand
2022-12-01,dart_algorand,10,Dart,3,1781,Algorand
2022-12-01,buildweb3,10,Python,59,1781,Algorand
2022-12-01,rust-algorand-sdk,9,Rust,3,1781,Algorand
2022-12-01,AlgorandReachReactWallet,9,JavaScript,4,1781,Algorand
2022-12-01,algorand-school,9,Python,3,1781,Algorand
2022-12-01,algorand-auto-claim-rewards,9,Python,3,1781,Algorand
2022-12-01,algorand-l2-examplecoin,9,Go,7,1781,Algorand
2022-12-01,algorand_rust_sdk,8,Rust,3,1781,Algorand
2022-12-01,asa_withdrawal_dapp,8,Python,4,1781,Algorand
2022-12-01,algorand-node,8,Dockerfile,5,1781,Algorand
2022-12-01,blockandpoll,8,Java,4,1781,Algorand
2022-12-01,algorand-tutorials-python,7,Python,6,1781,Algorand
2022-12-01,algorand-walletconnect-example,6,TypeScript,5,1781,Algorand
2022-12-01,pipeline-express-react,6,CSS,22,1781,Algorand
2022-12-01,algorand-bootcamp,5,TypeScript,4,1781,Algorand
2022-12-01,InsuranceDApp,5,JavaScript,6,1781,Algorand
2022-12-01,Algorand-Protocol,5,JavaScript,22,1781,Algorand
2022-12-01,Algorand-blockchain-payment,4,PHP,4,1781,Algorand
2022-12-01,AlgorandPayrollContract,4,Kotlin,5,1781,Algorand
2022-12-01,myalgo-connect-homepage,4,TypeScript,13,1781,Algorand
2022-12-01,pipeline,4,JavaScript,4,1781,Algorand
2022-12-01,Algorand-MultiSig,4,Go,6,1781,Algorand
2022-12-01,AlgorandQVoteContracts,3,Jupyter Notebook,3,1781,Algorand
