date,repo_name,stargazes,language,forks,total_repos,crypto
2022-11-10,rippled,4238,C++,1406,2000,XRP
2022-11-10,xrpl.js,1058,TypeScript,465,2000,XRP
2022-11-10,xrpl-dev-portal,381,Python,918,2000,XRP
2022-11-10,CoinNow,211,Swift,28,2000,XRP
2022-11-10,XRPL-Standards,122,JavaScript,21,2000,XRP
2022-11-10,moneda-cli,116,JavaScript,11,2000,XRP
2022-11-10,Xpring-SDK,112,,42,2000,XRP
2022-11-10,moneyd,109,JavaScript,45,2000,XRP
2022-11-10,XRP,106,Shell,10,2000,XRP
2022-11-10,xrpl-py,96,Python,57,2000,XRP
2022-11-10,switch,79,Vue,34,2000,XRP
2022-11-10,XRPC,77,C#,21,2000,XRP
2022-11-10,xrprof,74,C,4,2000,XRP
2022-11-10,ripple-keypairs,65,JavaScript,64,2000,XRP
2022-11-10,xrptipbot,58,PHP,21,2000,XRP
2022-11-10,xrpl4j,55,Java,32,2000,XRP
2022-11-10,awesome-xrpl,54,,14,2000,XRP
2022-11-10,xrpld-hooks,53,C++,18,2000,XRP
2022-11-10,docker-rippled,45,Shell,28,2000,XRP
2022-11-10,react-xrplayer,38,JavaScript,13,2000,XRP
2022-11-10,explorer,38,JavaScript,25,2000,XRP
2022-11-10,codius-install,34,Shell,17,2000,XRP
2022-11-10,market-maker,33,JavaScript,24,2000,XRP
2022-11-10,rippled-php,33,PHP,33,2000,XRP
2022-11-10,xrprimer,32,C++,6,2000,XRP
2022-11-10,ilp-sdk,29,TypeScript,13,2000,XRP
2022-11-10,clio,27,C++,32,2000,XRP
2022-11-10,docker-rippled-validator,26,Shell,12,2000,XRP
2022-11-10,artunis-mobile,24,JavaScript,9,2000,XRP
2022-11-10,xrp-ledgerstats,24,JavaScript,20,2000,XRP
2022-11-10,xrpvalue.com,24,JavaScript,13,2000,XRP
2022-11-10,xrp-api,23,TypeScript,14,2000,XRP
2022-11-10,XpringKit,23,Swift,15,2000,XRP
2022-11-10,xrpackage,21,JavaScript,9,2000,XRP
2022-11-10,fetch-xrpl-transactions,20,JavaScript,11,2000,XRP
2022-11-10,xrpsymbol.github.io,20,HTML,45,2000,XRP
2022-11-10,xrpayments.co,20,Vue,7,2000,XRP
2022-11-10,xrpl-secret-numbers,20,TypeScript,7,2000,XRP
2022-11-10,ShinobuClipper,19,,24,2000,XRP
2022-11-10,ripple-binary-codec,18,TypeScript,44,2000,XRP
2022-11-10,xrpc,18,Java,17,2000,XRP
2022-11-10,xrp-vanity-generator,18,JavaScript,15,2000,XRP
2022-11-10,VarjoUnityXRPlugin,18,C#,10,2000,XRP
2022-11-10,xrpl-accountlib,17,TypeScript,8,2000,XRP
2022-11-10,XRPython,17,R,3,2000,XRP
2022-11-10,xrpl-tagged-address-codec,17,TypeScript,4,2000,XRP
2022-11-10,sologenic-xrpl-stream-js,16,TypeScript,9,2000,XRP
2022-11-10,xrp-telegram-bot,16,JavaScript,12,2000,XRP
2022-11-10,XRPL-MultiSignTool,16,JavaScript,4,2000,XRP
