date,repo_name,stargazes,language,forks,total_repos,crypto
2022-12-16,bsc,1937,Go,874,8722,BNB
2022-12-16,whitepaper,1505,,395,8722,BNB
2022-12-16,BEPs,472,Solidity,314,8722,BNB
2022-12-16,bsc-genesis-contract,386,Solidity,508,8722,BNB
2022-12-16,javascript-sdk,333,TypeScript,206,8722,BNB
2022-12-16,DexSniping-BSC-ERC20-Telegram-Alerts,320,Python,20,8722,BNB
2022-12-16,pancakeswap-prediction-winner,228,TypeScript,133,8722,BNB
2022-12-16,JavaScript-Triangular-Arbitrage-Bot-V3,216,,4,8722,BNB
2022-12-16,react-bnb-gallery,203,JavaScript,72,8722,BNB
2022-12-16,PCS-Prediction,193,JavaScript,126,8722,BNB
2022-12-16,venus-protocol,185,Solidity,111,8722,BNB
2022-12-16,PancakeTokenSniper,184,C#,104,8722,BNB
2022-12-16,BNB-Studio,163,JavaScript,53,8722,BNB
2022-12-16,bsc-alpaca-contract,150,TypeScript,87,8722,BNB
2022-12-16,Telegram-Airdrop-Bot,138,Python,106,8722,BNB
2022-12-16,bns-contracts,89,Solidity,20,8722,BNB
2022-12-16,javascript-triangle-arbitrage-bot-v2,82,,13,8722,BNB
2022-12-16,bsc-relayer,76,Go,39,8722,BNB
2022-12-16,roboape,76,TypeScript,41,8722,BNB
2022-12-16,zkbnb,68,Go,43,8722,BNB
2022-12-16,bnblog,67,Go,5,8722,BNB
2022-12-16,flutter_bnb_v2,55,Dart,36,8722,BNB
2022-12-16,token-bind-tool,55,Go,51,8722,BNB
2022-12-16,my-bnb-memories,52,JavaScript,13,8722,BNB
2022-12-16,AirBnbPricePrediction,49,Python,9,8722,BNB
2022-12-16,give-me-bnb,46,Go,29,8722,BNB
2022-12-16,bnbridge.exchange,43,JavaScript,46,8722,BNB
2022-12-16,bnb-chain.github.io,43,HTML,89,8722,BNB
2022-12-16,BNBPay,41,Solidity,4,8722,BNB
2022-12-16,awesome,40,,13,8722,BNB
2022-12-16,bnbhostapi,37,JavaScript,12,8722,BNB
2022-12-16,l0bnb,33,Python,10,8722,BNB
2022-12-16,bsc-explorer,30,Elixir,36,8722,BNB
2022-12-16,bnb_scrapy_tutorial,28,Python,25,8722,BNB
2022-12-16,AirBnb,25,Ruby,24,8722,BNB
2022-12-16,bsc-predict-bot,25,Python,19,8722,BNB
2022-12-16,bsc-predict-updater,23,Python,12,8722,BNB
2022-12-16,BNB_Crazy_Arcade,22,Python,5,8722,BNB
2022-12-16,oracle-relayer,22,Go,27,8722,BNB
2022-12-16,bnbphoneticparser,20,Python,7,8722,BNB
2022-12-16,bnb-currency-exchange-rates,19,TypeScript,3,8722,BNB
2022-12-16,BNB,19,C++,5,8722,BNB
2022-12-16,bsc-pay,17,PHP,14,8722,BNB
2022-12-16,BernieBNB,17,Ruby,40,8722,BNB
2022-12-16,Automatic-ETH-wallet-Balance-Transfer,16,Python,8,8722,BNB
2022-12-16,bnbhero,16,JavaScript,13,8722,BNB
2022-12-16,ETH-BNB-Transactions-Balance,14,Python,13,8722,BNB
2022-12-16,ChubbyDoge,14,Solidity,5,8722,BNB
2022-12-16,BnBonline,12,JavaScript,6,8722,BNB
2022-12-16,BNB,12,PHP,8,8722,BNB
2022-12-16,bnb-chain-tutorial,11,JavaScript,9,8722,BNB
2022-12-16,ethereal-bnb,11,TypeScript,9,8722,BNB
2022-12-16,cross-chain-transfer-sample,10,Java,8,8722,BNB
2022-12-16,BrowserBNB,10,JavaScript,13,8722,BNB
2022-12-16,crypto-hex-decoder,10,JavaScript,17,8722,BNB
2022-12-16,AirBnb-React-Clone,9,JavaScript,5,8722,BNB
2022-12-16,bnb,9,JavaScript,2,8722,BNB
2022-12-16,CodeBnb,8,JavaScript,7,8722,BNB
2022-12-16,vanibnb,8,Go,10,8722,BNB
2022-12-16,BNBR_Challenge,8,Jupyter Notebook,6,8722,BNB
2022-12-16,bnb,8,JavaScript,4,8722,BNB
2022-12-16,MultiSender-BNB-,8,CSS,16,8722,BNB
2022-12-16,Inside_AirBnb_Hacks,7,,6,8722,BNB
2022-12-16,BNB-DRAINER,7,JavaScript,6,8722,BNB
2022-12-16,BNBAIO2captcha,6,Python,5,8722,BNB
2022-12-16,bnb-chain-dev-tools-config,6,,7,8722,BNB
2022-12-16,InfluenceHub,5,Solidity,16,8722,BNB
2022-12-16,bnb2018,5,JavaScript,16,8722,BNB
2022-12-16,bnb-vault,3,Solidity,6,8722,BNB
2022-12-16,MetaMask-Wallet-ETHEREUM-BNB-BSC-Drainer,2,JavaScript,26,8722,BNB
2022-12-16,flatiron-bnb-methods-v-000,1,Ruby,264,8722,BNB
2022-12-16,flatiron-bnb-associations-v-000,1,Ruby,271,8722,BNB
2022-12-16,AirBnb,1,JavaScript,214,8722,BNB
2022-12-16,flatiron-bnb-associations-web-121117,0,Ruby,11,8722,BNB
2022-12-16,flatiron-bnb-associations-web-022018,0,Ruby,14,8722,BNB
2022-12-16,flatiron-bnb-associations-web-082817,0,Ruby,15,8722,BNB
2022-12-16,flatiron-bnb-methods-cb-000,0,Ruby,56,8722,BNB
2022-12-16,flatiron-bnb-associations-nyc-web-040218,0,Ruby,16,8722,BNB
2022-12-16,flatiron-bnb-associations-web-103017,0,Ruby,15,8722,BNB
2022-12-16,Review-Service,0,HTML,7,8722,BNB
2022-12-16,Challenge-BNB,0,PHP,42,8722,BNB
2022-12-16,flatiron-bnb-associations-web-062617,0,Ruby,14,8722,BNB
2022-12-16,flatiron-bnb-associations-web-112017,0,Ruby,13,8722,BNB
2022-12-16,flatiron-bnb-associations,0,Ruby,384,8722,BNB
2022-12-16,flatiron-bnb-associations-nyc-web-031218,0,Ruby,20,8722,BNB
2022-12-16,bnb-cloud,0,CSS,11,8722,BNB
2022-12-16,flatiron-bnb-methods-web-060517,0,Ruby,16,8722,BNB
2022-12-16,flatiron-bnb-associations-web-060517,0,Ruby,16,8722,BNB
2022-12-16,flatiron-bnb-methods-web-022018,0,Ruby,15,8722,BNB
2022-12-16,active-record-practice-flatiron-bnb-lab,0,Ruby,45,8722,BNB
2022-12-16,flatiron-bnb-associations-web-012918,0,Ruby,17,8722,BNB
2022-12-16,flatiron-bnb-associations-web-0616,0,Ruby,18,8722,BNB
2022-12-16,flatiron-bnb-methods,0,Ruby,254,8722,BNB
2022-12-16,makers_bnb,0,,31,8722,BNB
2022-12-16,flatiron-bnb-associations-web-1116,0,Ruby,23,8722,BNB
2022-12-16,flatiron-bnb-associations-cb-000,0,Ruby,60,8722,BNB
2022-12-16,flatiron-bnb-controllers-and-views,0,Ruby,141,8722,BNB
2022-12-16,flatiron-bnb-associations-wdf-000,0,Ruby,28,8722,BNB
2022-12-16,flatiron-bnb-methods-wdf-000,0,Ruby,29,8722,BNB
2022-12-16,flatiron-bnb-associations-web-0716,0,Ruby,16,8722,BNB
