date,repo_name,stargazes,language,forks,total_repos,crypto
2022-11-10,go-ethereum,40102,Go,15357,56745,Ethereum
2022-11-10,ethereumbook,16606,JavaScript,4095,56745,Ethereum
2022-11-10,web3.js,16450,JavaScript,4308,56745,Ethereum
2022-11-10,wiki,14648,,2664,56745,Ethereum
2022-11-10,EIPs,10686,Solidity,3990,56745,Ethereum
2022-11-10,scaffold-eth,8100,CSS,2901,56745,Ethereum
2022-11-10,mist,7423,JavaScript,2055,56745,Ethereum
2022-11-10,parity-ethereum,6694,Rust,1673,56745,Ethereum
2022-11-10,ethers.js,5919,TypeScript,1316,56745,Ethereum
2022-11-10,ethminer,5888,C++,2294,56745,Ethereum
2022-11-10,ethereum-developer-tools-list,4393,,1010,56745,Ethereum
2022-11-10,web3j,4379,Java,1464,56745,Ethereum
2022-11-10,ganache-ui,4360,JavaScript,758,56745,Ethereum
2022-11-10,quorum,4266,Go,1190,56745,Ethereum
2022-11-10,aleth,3946,C++,2283,56745,Ethereum
2022-11-10,EthList,3764,,454,56745,Ethereum
2022-11-10,ethereum-boilerplate,3604,TypeScript,2989,56745,Ethereum
2022-11-10,ethereum-org-website,3553,Markdown,3400,56745,Ethereum
2022-11-10,wagmi,3309,TypeScript,381,56745,Ethereum
2022-11-10,consensus-specs,2908,Python,721,56745,Ethereum
2022-11-10,prysm,2886,Go,699,56745,Ethereum
2022-11-10,ethereum_book,2677,Vue,751,56745,Ethereum
2022-11-10,go-ethereum-code-analysis,2499,,941,56745,Ethereum
2022-11-10,create-eth-app,2431,JavaScript,419,56745,Ethereum
2022-11-10,ethereum-etl,2267,Python,620,56745,Ethereum
2022-11-10,ethereumj,2121,Java,1068,56745,Ethereum
2022-11-10,lighthouse,2075,Rust,445,56745,Ethereum
2022-11-10,ethereumjs-monorepo,2045,TypeScript,599,56745,Ethereum
2022-11-10,EthereumCasts,2011,JavaScript,1165,56745,Ethereum
2022-11-10,erigon,1914,Go,562,56745,Ethereum
2022-11-10,Nethereum,1890,C#,664,56745,Ethereum
2022-11-10,optimism,1889,Go,511,56745,Ethereum
2022-11-10,echidna,1754,Solidity,219,56745,Ethereum
2022-11-10,Tokens,1748,JavaScript,1184,56745,Ethereum
2022-11-10,openethereum,1627,Rust,346,56745,Ethereum
2022-11-10,ethereum-development-with-go-book,1480,Go,364,56745,Ethereum
2022-11-10,yellowpaper,1461,TeX,477,56745,Ethereum
2022-11-10,vue-ethereum-ipfs,1341,JavaScript,90,56745,Ethereum
2022-11-10,open-ethereum-pool,1325,Go,1117,56745,Ethereum
2022-11-10,polygon-ethereum-nextjs-marketplace,1126,JavaScript,735,56745,Ethereum
2022-11-10,awesome-ethereum-security,960,,146,56745,Ethereum
2022-11-10,solidity-baby-steps,958,,285,56745,Ethereum
2022-11-10,drizzle,888,JavaScript,243,56745,Ethereum
2022-11-10,ethereumjs-wallet,880,TypeScript,296,56745,Ethereum
2022-11-10,ethhub,863,HTML,659,56745,Ethereum
2022-11-10,eth-netstats,836,JavaScript,536,56745,Ethereum
