date,repo_name,stargazes,language,forks,total_repos,crypto
2022-10-31,mythril,2791,Python,576,260,VeChain
2022-10-31,thor,755,Go,230,260,VeChain
2022-10-31,trusteeWallet,96,JavaScript,66,260,VeChain
2022-10-31,thorify,71,TypeScript,43,260,VeChain
2022-10-31,grant-program,62,,99,260,VeChain
2022-10-31,connex,57,TypeScript,42,260,VeChain
2022-10-31,thor-sync.electron,54,Vue,31,260,VeChain
2022-10-31,vechain-core-nodes-security-checklist,50,,24,260,VeChain
2022-10-31,sync2,33,Vue,23,260,VeChain
2022-10-31,vechain-wallet-generator,32,HTML,5,260,VeChain
2022-10-31,thor-devkit.js,28,TypeScript,25,260,VeChain
2022-10-31,web3-gear,28,Python,17,260,VeChain
2022-10-31,thor-client-sdk4j,26,Java,29,260,VeChain
2022-10-31,crowdsale-contracts,24,JavaScript,17,260,VeChain
2022-10-31,picasso,24,TypeScript,8,260,VeChain
2022-10-31,wallet-iOS-sdk,23,C,5,260,VeChain
2022-10-31,awesome-list,22,,4,260,VeChain
2022-10-31,thor-devkit.py,22,Python,11,260,VeChain
2022-10-31,thor-sync,19,,5,260,VeChain
2022-10-31,VIPs,18,,15,260,VeChain
2022-10-31,thor-requests.py,16,Python,6,260,VeChain
2022-10-31,vechain_helper,16,Dart,2,260,VeChain
2022-10-31,CryptoWallet_Generator_Webservice_Java,14,Java,15,260,VeChain
2022-10-31,CryptoWallet_Generator_Webservice_Go,14,Go,17,260,VeChain
2022-10-31,awesome-vechain,13,,2,260,VeChain
2022-10-31,CryptoWallet_Generator_Webservice_Py,13,Python,15,260,VeChain
2022-10-31,web3-providers-connex,12,TypeScript,1,260,VeChain
2022-10-31,thor-builtins,12,Solidity,10,260,VeChain
2022-10-31,thor-devkit.netcore,12,C#,4,260,VeChain
2022-10-31,vechain-token-transfer,11,Vue,5,260,VeChain
2022-10-31,uni-v2-deploy-scripts,9,Python,2,260,VeChain
2022-10-31,insight-app,8,Vue,13,260,VeChain
2022-10-31,thor-model-kit,8,TypeScript,6,260,VeChain
2022-10-31,Super-NFT,8,CSS,2,260,VeChain
2022-10-31,VeChain-PublicNodes,7,,0,260,VeChain
2022-10-31,vevote-contracts,6,,3,260,VeChain
2022-10-31,stormbreaker,5,JavaScript,2,260,VeChain
2022-10-31,app-vechain,5,C,10,260,VeChain
2022-10-31,rosetta,5,TypeScript,2,260,VeChain
2022-10-31,vechain-deploy,5,Shell,5,260,VeChain
2022-10-31,connex-env,5,Vue,5,260,VeChain
2022-10-31,VeChain-python-demos,5,Python,1,260,VeChain
2022-10-31,solido,5,TypeScript,5,260,VeChain
2022-10-31,explorer,4,Vue,6,260,VeChain
2022-10-31,faucet-app,4,Vue,6,260,VeChain
2022-10-31,thor-wiki,4,,7,260,VeChain
2022-10-31,energy-station,4,Solidity,3,260,VeChain
2022-10-31,vns-js,3,JavaScript,0,260,VeChain
2022-10-31,thor-change2private,3,Go,1,260,VeChain
2022-10-31,use-vechain,3,JavaScript,1,260,VeChain
2022-10-31,vns-frontend,3,Vue,0,260,VeChain
2022-10-31,vechaintool,3,Go,1,260,VeChain
2022-10-31,connex.driver-nodejs,3,TypeScript,4,260,VeChain
2022-10-31,VeChainCore,3,C#,2,260,VeChain
2022-10-31,app-hub-app,3,Vue,5,260,VeChain
2022-10-31,vechain-new-website-react,3,JavaScript,3,260,VeChain
2022-10-31,thor-go-vendor,3,Go,3,260,VeChain
2022-10-31,connex-impl-test,3,HTML,3,260,VeChain
2022-10-31,connex-framework,3,TypeScript,5,260,VeChain
2022-10-31,Intro-to-VeChain-dApp-development,3,,2,260,VeChain
2022-10-31,vechaintothor,2,HTML,0,260,VeChain
2022-10-31,floydsdk,2,TypeScript,2,260,VeChain
2022-10-31,uni-v2,2,Solidity,4,260,VeChain
2022-10-31,connex-repl,2,TypeScript,2,260,VeChain
2022-10-31,metatun_vechain_nft,2,Solidity,0,260,VeChain
2022-10-31,mass,2,TypeScript,4,260,VeChain
