date,repo_name,stargazes,language,forks,total_repos,crypto
2022-12-07,substrate,7699,Rust,2436,2317,Polkadot
2022-12-07,polkadot,6445,Rust,1426,2317,Polkadot
2022-12-07,apps,1587,TypeScript,1048,2317,Polkadot
2022-12-07,api,1009,TypeScript,274,2317,Polkadot
2022-12-07,extension,849,TypeScript,314,2317,Polkadot
2022-12-07,moonbeam,762,TypeScript,240,2317,Polkadot
2022-12-07,Grants-Program,691,JavaScript,1389,2317,Polkadot
2022-12-07,Acala,678,Rust,224,2317,Polkadot
2022-12-07,parity-signer,468,Rust,150,2317,Polkadot
2022-12-07,polkadot-launch,451,TypeScript,88,2317,Polkadot
2022-12-07,gossamer,363,Go,94,2317,Polkadot
2022-12-07,nft-gallery,335,Vue,230,2317,Polkadot
2022-12-07,polkadot,308,JavaScript,7,2317,Polkadot
2022-12-07,smoldot,265,Rust,61,2317,Polkadot
2022-12-07,polkadot-wiki,260,JavaScript,434,2317,Polkadot
2022-12-07,tools,254,TypeScript,61,2317,Polkadot
2022-12-07,substrate-front-end-template,251,JavaScript,291,2317,Polkadot
2022-12-07,common,235,TypeScript,116,2317,Polkadot
2022-12-07,snowbridge,224,Rust,85,2317,Polkadot
2022-12-07,polkadot-validator-setup,208,JavaScript,132,2317,Polkadot
2022-12-07,robonomics,206,Rust,61,2317,Polkadot
2022-12-07,substrate-telemetry,203,Rust,151,2317,Polkadot
2022-12-07,substrate-ledger-ed25519,191,JavaScript,13,2317,Polkadot
2022-12-07,polkadot-white-paper,187,TeX,43,2317,Polkadot
2022-12-07,substrate-archive,187,Rust,69,2317,Polkadot
2022-12-07,hs-web3,176,Haskell,60,2317,Polkadot
2022-12-07,phishing,166,TypeScript,120,2317,Polkadot
2022-12-07,subscan-essentials,156,Go,92,2317,Polkadot
2022-12-07,docs,148,JavaScript,171,2317,Polkadot
2022-12-07,Metaverse-Network,144,Rust,66,2317,Polkadot
2022-12-07,polkadot-spec,144,Ruby,42,2317,Polkadot
2022-12-07,gear,143,Rust,76,2317,Polkadot
2022-12-07,chainlink-polkadot,132,Go,66,2317,Polkadot
2022-12-07,xcm-format,127,,25,2317,Polkadot
2022-12-07,PSPs,121,,47,2317,Polkadot
2022-12-07,kagome,119,C++,30,2317,Polkadot
2022-12-07,wasm,110,TypeScript,39,2317,Polkadot
2022-12-07,polkawallet-flutter,108,Dart,50,2317,Polkadot
2022-12-07,ui,106,TypeScript,69,2317,Polkadot
2022-12-07,polkadot-deployer,100,JavaScript,45,2317,Polkadot
2022-12-07,parallel,99,Rust,34,2317,Polkadot
2022-12-07,substrate-debug-kit,96,Rust,34,2317,Polkadot
2022-12-07,zombienet,84,TypeScript,29,2317,Polkadot
2022-12-07,polkadot-staking-dashboard,82,TypeScript,57,2317,Polkadot
2022-12-07,polkadots,79,Shell,12,2317,Polkadot
2022-12-07,enKrypt,76,TypeScript,38,2317,Polkadot
2022-12-07,substrate-ui,72,JavaScript,41,2317,Polkadot
2022-12-07,pontem,69,Move,59,2317,Polkadot
2022-12-07,rmrk-substrate,64,TypeScript,35,2317,Polkadot
2022-12-07,txwrapper,59,TypeScript,28,2317,Polkadot
2022-12-07,polkadot-wiki-old,56,HTML,42,2317,Polkadot
2022-12-07,cumulus-workshop,55,JavaScript,23,2317,Polkadot
2022-12-07,polkaj,52,Java,49,2317,Polkadot
2022-12-07,polkascan-os,52,,53,2317,Polkadot
2022-12-07,metamask-snap-polkadot,51,TypeScript,24,2317,Polkadot
2022-12-07,scale.go,51,Go,26,2317,Polkadot
2022-12-07,zkmega,51,Rust,11,2317,Polkadot
2022-12-07,golkadot,50,Go,8,2317,Polkadot
2022-12-07,talisman-web,49,TypeScript,27,2317,Polkadot
2022-12-07,fmd-cess,47,,10,2317,Polkadot
2022-12-07,polkadot-k8s,47,TypeScript,15,2317,Polkadot
2022-12-07,polkadot-legacy-spec,47,,17,2317,Polkadot
2022-12-07,ledger-polkadot,47,C,23,2317,Polkadot
2022-12-07,mangata-node,46,Rust,29,2317,Polkadot
2022-12-07,substrate-dex,45,Rust,26,2317,Polkadot
2022-12-07,apps,42,Vue,28,2317,Polkadot
2022-12-07,panic_polkadot,40,Python,8,2317,Polkadot
2022-12-07,play-substrate,39,Rust,33,2317,Polkadot
2022-12-07,PolkadotWP,35,,5,2317,Polkadot
2022-12-07,substra-hooks,32,TypeScript,6,2317,Polkadot
2022-12-07,Nomidot,32,TypeScript,14,2317,Polkadot
2022-12-07,polkadot-rewards,31,Rust,10,2317,Polkadot
2022-12-07,polkadot_api_dotnet,31,C#,16,2317,Polkadot
2022-12-07,polkadot_api_server,30,JavaScript,15,2317,Polkadot
2022-12-07,frequency,30,Rust,6,2317,Polkadot
2022-12-07,polkadot,29,Rust,11,2317,Polkadot
2022-12-07,polkadot-k8s-operator,27,Go,12,2317,Polkadot
2022-12-07,polkadot-js.github.io,27,HTML,205,2317,Polkadot
2022-12-07,polkadot-charts,22,Smarty,14,2317,Polkadot
2022-12-07,polkadot-scripts,22,TypeScript,4,2317,Polkadot
2022-12-07,polkastats-v2,20,Vue,24,2317,Polkadot
2022-12-07,enzyme,20,JavaScript,16,2317,Polkadot
2022-12-07,polkadot_cosmos_integration,19,Rust,8,2317,Polkadot
2022-12-07,polkadot-payouts,19,TypeScript,11,2317,Polkadot
2022-12-07,hello-world-by-polkadot,18,,28,2317,Polkadot
2022-12-07,polkadot_api_cpp,17,C++,19,2317,Polkadot
2022-12-07,ledger-substrate-js,16,TypeScript,17,2317,Polkadot
2022-12-07,polkalert,16,TypeScript,7,2317,Polkadot
2022-12-07,polkadot-watcher-validator,15,TypeScript,7,2317,Polkadot
2022-12-07,polkadot-registrar-challenger,15,Rust,11,2317,Polkadot
2022-12-07,polkadot-registrar-watcher,13,TypeScript,7,2317,Polkadot
2022-12-07,polkadash,13,JavaScript,4,2317,Polkadot
2022-12-07,polkadot-mempool-explorer,12,TypeScript,8,2317,Polkadot
2022-12-07,polka-pallet,11,Rust,6,2317,Polkadot
2022-12-07,polkadot-lab,10,TypeScript,9,2317,Polkadot
2022-12-07,polkadot-watcher-csv-exporter,10,TypeScript,9,2317,Polkadot
2022-12-07,polkadot-tests,9,Rust,7,2317,Polkadot
2022-12-07,typechain-polkadot,9,HTML,8,2317,Polkadot
2022-12-07,nova-utils,9,Python,26,2317,Polkadot
2022-12-07,polkadot,4,TypeScript,6,2317,Polkadot
