date,id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,market_share
2022-11-04,bitcoin,btc,Bitcoin,https://assets.coingecko.com/coins/images/1/large/bitcoin.png?1547033579,20952.0,402507472574,1,440281691922.0,408374354903.0,21241.0,20173.0,714.72,3.5318,14078352487.0,3.62443,19198293.0,21000000.0,21000000.0,69045.0,-69.65187,2021-11-10T14:24:11.849Z,67.81,30801.20751,2013-07-06T00:00:00.000Z,,2022-11-04T19:51:49.869Z,0.39018833758964844
2022-11-04,ethereum,eth,Ethereum,https://assets.coingecko.com/coins/images/279/large/ethereum.png?1595348880,1635.09,197401175796,2,197401175796.0,35827439677.0,1661.91,1527.69,93.45,6.06149,11497218184.0,6.18449,120522805.962454,120522805.962454,,4878.26,-66.38322,2021-11-10T14:24:19.604Z,0.432979,378651.49391,2015-10-20T00:00:00.000Z,"{'times': 103.27508093990572, 'currency': 'btc', 'percentage': 10327.508093990571}",2022-11-04T19:51:37.328Z,0.1913595196867372
2022-11-04,tether,usdt,Tether,https://assets.coingecko.com/coins/images/325/large/Tether-logo.png?1598003707,0.995675,69238733004,3,69238733004.0,104900778435.0,1.005,0.993053,-0.003687797485469546,-0.36902,-67734694.1058197,-0.09773,69350692563.6058,69350692563.6058,,1.32,-24.4653,2018-07-24T00:00:00.000Z,0.572521,74.56059,2015-03-02T00:00:00.000Z,,2022-11-04T19:50:19.859Z,0.06711961384189566
2022-11-04,binancecoin,bnb,BNB,https://assets.coingecko.com/coins/images/825/large/bnb-icon2_2x.png?1644979850,353.16,57672970345,4,70644339749.0,2443328358.0,358.79,328.34,21.87,6.60068,3598028201.0,6.65378,163276974.63,163276974.63,200000000.0,686.31,-48.58794,2021-05-10T07:24:17.097Z,0.0398177,886049.61218,2017-10-19T00:00:00.000Z,,2022-11-04T19:51:57.134Z,0.05590783266423822
2022-11-04,usd-coin,usdc,USD Coin,https://assets.coingecko.com/coins/images/6319/large/USD_Coin_icon.png?1547042389,0.995997,42150290264,5,42150222750.0,4197264618.0,1.006,0.993421,-0.002659434400488103,-0.2663,50251757.0,0.11936,42322350701.8947,42322282912.0357,,1.17,-14.76367,2019-05-08T00:40:28.300Z,0.891848,12.0787,2021-05-19T13:14:05.611Z,,2022-11-04T19:51:46.690Z,0.040860239393462804
2022-11-04,ripple,xrp,XRP,https://assets.coingecko.com/coins/images/44/large/xrp-symbol-white-128.png?1605778731,0.490919,24666419703,6,49121322164.0,2891731184.0,0.504467,0.454063,0.03420407,7.48915,1782057415.0,7.78723,50215300844.0,99989233161.0,100000000000.0,3.4,-85.53064,2018-01-07T00:00:00.000Z,0.00268621,18205.89344,2014-05-22T00:00:00.000Z,,2022-11-04T19:51:50.435Z,0.023911479796024582
2022-11-04,binance-usd,busd,Binance USD,https://assets.coingecko.com/coins/images/9576/large/BUSD.png?1568947766,0.995616,22417475497,7,22417475497.0,113816881981.0,1.008,0.99302,-0.003920314068840081,-0.39221,253656401.0,1.14446,22544178453.61,22544178453.61,,1.15,-13.2629,2020-03-13T02:35:42.953Z,0.901127,11.09676,2021-05-19T13:04:37.445Z,,2022-11-04T19:51:47.576Z,0.02173136672766488
2022-11-04,dogecoin,doge,Dogecoin,https://assets.coingecko.com/coins/images/5/large/dogecoin.png?1547792256,0.124808,17067177801,8,,3950976597.0,0.129611,0.116938,-0.003218326435028743,-2.5138,-475462430.93255997,-2.71032,136764576383.705,,,0.731578,-82.99798,2021-05-08T05:08:23.458Z,8.69e-05,143027.4039,2015-05-06T00:00:00.000Z,,2022-11-04T19:51:48.103Z,0.016544820127022176
2022-11-04,cardano,ada,Cardano,https://assets.coingecko.com/coins/images/975/large/cardano.png?1547034860,0.421116,14754391764,9,18945562412.0,864811357.0,0.421855,0.389052,0.02592777,6.56086,902572898.0,6.51592,35045020830.3234,45000000000.0,45000000000.0,3.09,-86.40571,2021-09-02T06:00:10.474Z,0.01925275,2079.65626,2020-03-13T02:22:55.044Z,,2022-11-04T19:51:45.790Z,0.01430281916935878
2022-11-04,solana,sol,Solana,https://assets.coingecko.com/coins/images/4128/large/solana.png?1640133422,33.28,11955107840,10,,2115557129.0,33.96,30.65,2.03,6.48973,721656899.0,6.42418,359080460.022685,532734194.304279,,259.96,-87.20269,2021-11-06T21:54:35.825Z,0.500801,6542.91371,2020-05-11T19:35:23.449Z,,2022-11-04T19:51:56.709Z,0.011589210068483813
2022-11-04,matic-network,matic,Polygon,https://assets.coingecko.com/coins/images/4713/large/matic-token-icon.png?1624446912,1.16,10276758296,11,11600698852.0,2400901519.0,1.17,0.94834,0.201084,20.99071,1773520231.0,20.857,8858740690.28493,10000000000.0,10000000000.0,2.92,-60.10914,2021-12-27T02:08:34.307Z,0.00314376,36904.17482,2019-05-10T00:00:00.000Z,"{'times': 439.70321083553154, 'currency': 'usd', 'percentage': 43970.32108355316}",2022-11-04T19:51:47.847Z,0.009962228054262182
2022-11-04,polkadot,dot,Polkadot,https://assets.coingecko.com/coins/images/12171/large/polkadot.png?1639712644,6.94,8118262154,12,8680872128.0,629279060.0,6.98,6.41,0.45384,6.99396,529469988.0,6.977,1168079484.76622,1249029465.92306,,54.98,-87.37544,2021-11-04T14:10:09.301Z,2.7,157.3202,2020-08-20T05:48:11.359Z,,2022-11-04T19:51:52.558Z,0.00786979479841546
2022-11-04,staked-ether,steth,Lido Staked Ether,https://assets.coingecko.com/coins/images/13442/large/steth_logo.png?1608607546,1635.11,7650582853,13,7650723661.0,27227472.0,1662.98,1526.73,94.26,6.11715,448695042.0,6.23024,4677966.48284639,4678052.5801574,4678052.5801574,4829.57,-66.07151,2021-11-10T14:40:47.256Z,482.9,239.32766,2020-12-22T04:08:21.854Z,,2022-11-04T19:51:53.058Z,0.007416429279968521
2022-11-04,shiba-inu,shib,Shiba Inu,https://assets.coingecko.com/coins/images/11939/large/shiba.png?1622619446,1.245e-05,7337309943,14,,752309328.0,1.31e-05,1.166e-05,4.89184e-07,4.08872,286898594.0,4.06925,589372709866346.9,999991079353073.0,,8.616e-05,-85.52979,2021-10-28T03:54:55.568Z,5.6366e-11,22118332.17538,2020-11-28T11:26:25.838Z,,2022-11-04T19:51:52.965Z,0.007112744393864204
2022-11-04,tron,trx,TRON,https://assets.coingecko.com/coins/images/1094/large/tron-logo.png?1547035066,0.063155,5823952581,15,5823952520.0,303357230.0,0.063571,0.061542,0.00147715,2.39495,133758083.0,2.35068,92242067716.057,92242066746.4249,,0.231673,-72.72567,2018-01-05T00:00:00.000Z,0.00180434,3401.95253,2017-11-12T00:00:00.000Z,"{'times': 32.23942880104624, 'currency': 'usd', 'percentage': 3223.942880104624}",2022-11-04T19:51:57.255Z,0.005645704814495215
2022-11-04,avalanche-2,avax,Avalanche,https://assets.coingecko.com/coins/images/12559/large/coin-round-red.png?1604021818,19.15,5726971677,16,13790520228.0,496166807.0,19.61,17.98,0.815142,4.44698,240995834.0,4.39294,299003920.029049,413753180.029049,720000000.0,144.96,-86.79109,2021-11-21T14:18:56.538Z,2.8,583.58991,2020-12-31T13:15:21.540Z,,2022-11-04T19:51:51.437Z,0.0055516921059417254
2022-11-04,uniswap,uni,Uniswap,https://assets.coingecko.com/coins/images/12504/large/uniswap-uni.png?1600306604,7.56,5701966446,17,7564630668.0,304488645.0,7.73,6.87,0.444842,6.24951,335044143.0,6.24276,753766667.0,1000000000.0,1000000000.0,44.92,-83.1123,2021-05-03T05:25:04.822Z,1.03,636.34656,2020-09-17T01:20:38.214Z,,2022-11-04T19:51:56.853Z,0.005527452184499915
2022-11-04,dai,dai,Dai,https://assets.coingecko.com/coins/images/9956/large/4943.png?1636636734,0.996591,5676581020,18,5678179114.0,323604638.0,1.005,0.992407,-0.002729556181949811,-0.27314,17704392.0,0.31286,5683220277.46313,5684820240.31455,5684820240.31455,1.22,-18.02374,2020-03-13T03:02:50.373Z,0.903243,10.62732,2019-11-25T00:04:18.137Z,,2022-11-04T19:50:44.673Z,0.005502843704298038
2022-11-04,okb,okb,OKB,https://assets.coingecko.com/coins/images/4463/large/WeChat_Image_20220118095654.png?1642471050,20.96,5275268895,19,,63655154.0,21.43,19.51,-0.08750800857758634,-0.41573,-26347886.85969925,-0.49698,251627611.56,300000000.0,,44.01,-52.2655,2021-05-03T01:03:16.108Z,0.580608,3517.88187,2019-01-14T00:00:00.000Z,,2022-11-04T19:51:55.746Z,0.005113814129500439
2022-11-04,wrapped-bitcoin,wbtc,Wrapped Bitcoin,https://assets.coingecko.com/coins/images/7598/large/wrapped_bitcoin_wbtc.png?1548822744,20907.0,5130424374,20,5130424374.0,232981510.0,21247.0,20155.0,651.41,3.21589,159688313.0,3.21257,245379.85135981,245379.85135981,245379.85135981,70643.0,-70.37459,2021-11-10T14:40:19.650Z,3139.17,566.685,2019-04-02T00:00:00.000Z,,2022-11-04T19:51:49.892Z,0.0049734027167717765
2022-11-04,litecoin,ltc,Litecoin,https://assets.coingecko.com/coins/images/2/large/litecoin.png?1547033580,68.64,4923384542,21,5780986430.0,2113875226.0,69.49,61.69,5.28,8.33723,408559931.0,9.0493,71538708.2334713,84000000.0,84000000.0,410.26,-83.22331,2021-05-10T03:13:07.904Z,1.15,5891.0762,2015-01-14T00:00:00.000Z,,2022-11-04T19:51:50.012Z,0.004772699541383975
2022-11-04,cosmos,atom,Cosmos Hub,https://assets.coingecko.com/coins/images/1481/large/cosmos_hub.png?1555657960,14.76,4318716174,22,,646991861.0,15.17,13.45,1.063,7.75645,302234500.0,7.52486,292586163.827428,,,44.45,-67.09106,2022-01-17T00:34:41.497Z,1.16,1160.91641,2020-03-13T02:27:44.591Z,"{'times': 146.6205346734148, 'currency': 'usd', 'percentage': 14662.05346734148}",2022-11-04T19:51:49.780Z,0.004186537640353455
2022-11-04,chainlink,link,Chainlink,https://assets.coingecko.com/coins/images/877/large/chainlink-new-logo.png?1547034700,8.5,4178343789,23,8499479319.0,909294235.0,8.54,7.68,0.704573,9.04191,347933798.0,9.08346,491599971.2305644,1000000000.0,1000000000.0,52.7,-83.88201,2021-05-10T00:13:57.214Z,0.148183,5631.84569,2017-11-29T00:00:00.000Z,,2022-11-04T19:51:48.533Z,0.0040504614895272755
2022-11-04,leo-token,leo,LEO Token,https://assets.coingecko.com/coins/images/8418/large/leo-token.png?1558326215,4.45,4150375773,24,,1362980.0,4.8,4.44,-0.23402722205555193,-5.00111,-217829330.35393333,-4.9867,933534898.9,985239504.0,,8.14,-45.19394,2022-02-08T17:40:10.285Z,0.799859,457.43079,2019-12-24T15:14:35.376Z,,2022-11-04T19:51:42.726Z,0.00402334946201898
2022-11-04,ethereum-classic,etc,Ethereum Classic,https://assets.coingecko.com/coins/images/453/large/ethereum-classic-logo.png?1547034169,25.41,3505708581,25,5361642722.0,702284497.0,25.94,23.9,1.31,5.41784,185746603.0,5.59484,137766135.568624,210700000.0,210700000.0,167.09,-84.76223,2021-05-06T18:34:22.133Z,0.615038,4039.59394,2016-07-25T00:00:00.000Z,"{'times': 55.474330149891465, 'currency': 'usd', 'percentage': 5547.433014989147}",2022-11-04T19:51:56.758Z,0.0033984129401291373
2022-11-04,ftx-token,ftt,FTX,https://assets.coingecko.com/coins/images/9026/large/F.png?1609051564,25.3,3382477317,26,8325820371.0,190080820.0,25.84,24.15,0.755952,3.07968,100091176.0,3.04934,133618094.97959524,328895112.304385,328895112.304385,84.18,-69.94903,2021-09-09T16:59:43.151Z,1.15,2100.33493,2019-09-06T00:00:00.000Z,,2022-11-04T19:51:52.190Z,0.003278953289525033
2022-11-04,algorand,algo,Algorand,https://assets.coingecko.com/coins/images/4380/large/download.png?1547039725,0.414113,2928847036,29,4139544060.0,351134266.0,0.412671,0.366523,0.03290097,8.63063,238662272.0,8.87159,7075288953.32599,7303805200.27192,10000000000.0,3.56,-88.4867,2019-06-20T14:51:19.480Z,0.105336,289.23835,2020-03-13T02:20:48.438Z,"{'times': -0.8274530364640494, 'currency': 'usd', 'percentage': -82.74530364640495}",2022-11-04T19:51:51.963Z,0.002839206807076378
2022-11-04,crypto-com-chain,cro,Cronos,https://assets.coingecko.com/coins/images/7310/large/oCw2s3GI_400x400.jpeg?1645172042,0.115527,2920429291,27,,42623846.0,0.116642,0.109958,0.00512599,4.64307,131441821.0,4.71289,25263013692.0,30263013692.0,,0.965407,-88.01354,2021-11-24T15:53:54.855Z,0.0121196,854.80152,2019-02-08T00:00:00.000Z,,2022-11-04T19:51:58.001Z,0.002831046695397458
2022-11-04,stellar,xlm,Stellar,https://assets.coingecko.com/coins/images/100/large/Stellar_symbol_black_RGB.png?1552356157,0.113666,2913931541,28,5683164228.0,135097800.0,0.115316,0.108482,0.00446127,4.08523,115061724.0,4.11101,25637440693.5456,50001787548.6275,50001787548.6275,0.875563,-86.99298,2018-01-03T00:00:00.000Z,0.00047612,23819.15395,2015-03-05T00:00:00.000Z,,2022-11-04T19:51:47.995Z,0.0028247478153931695
2022-11-04,monero,xmr,Monero,https://assets.coingecko.com/coins/images/69/large/monero_logo.png?1547033729,153.98,2791645534,30,,347416274.0,155.19,147.55,4.15,2.76862,73829526.0,2.7165,18147820.3764146,,,542.33,-71.57254,2018-01-09T00:00:00.000Z,0.216177,71216.37213,2015-01-14T00:00:00.000Z,,2022-11-04T19:51:52.211Z,0.0027062044912738044
2022-11-04,near,near,NEAR Protocol,https://assets.coingecko.com/coins/images/10365/large/near_icon.png?1601359077,3.24,2652993652,31,3240087279.0,273275735.0,3.29,3.01,0.17684,5.77197,142237003.0,5.66511,818803144.336139,1000000000.0,1000000000.0,20.44,-84.11076,2022-01-16T22:09:45.873Z,0.526762,516.49467,2020-11-04T16:09:15.137Z,,2022-11-04T19:51:43.712Z,0.002571796185770085
2022-11-04,the-open-network,ton,The Open Network,https://assets.coingecko.com/coins/images/17980/large/ton.PNG?1630023132,1.66,2443317569,32,8385461011.0,9506206.0,1.67,1.6,0.04813477,2.98986,70262963.0,2.96087,1473591410.74313,5057362773.99687,,5.29,-68.60744,2021-11-12T06:50:02.476Z,0.519364,219.7982,2021-09-21T00:33:11.092Z,,2022-11-04T19:51:54.014Z,0.0023685374444232694
