date,id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,market_share
2022-11-19,bitcoin,btc,Bitcoin,https://assets.coingecko.com/coins/images/1/large/bitcoin.png?1547033579,16655.37,319977873244,1,349762789678.0,12521093793.0,16707.02,16558.64,70.28,0.42375,1110855984.0,0.34838,19211693.0,21000000.0,21000000.0,69045.0,-75.86944,2021-11-10T14:24:11.849Z,67.81,24470.32207,2013-07-06T00:00:00.000Z,,2022-11-19T17:31:32.196Z,0.38932000678688083
2022-11-19,ethereum,eth,Ethereum,https://assets.coingecko.com/coins/images/279/large/ethereum.png?1595348880,1210.39,145876312359,2,145876312359.0,3542316766.0,1213.5,1200.18,6.26,0.52026,829767945.0,0.57207,120514870.080961,120514870.080961,,4878.26,-75.19118,2021-11-10T14:24:19.604Z,0.432979,279414.56794,2015-10-20T00:00:00.000Z,"{'times': 96.15970752523592, 'currency': 'btc', 'percentage': 9615.970752523592}",2022-11-19T17:31:31.843Z,0.1774890442950838
2022-11-19,tether,usdt,Tether,https://assets.coingecko.com/coins/images/325/large/Tether.png?1668148663,1.001,66016477624,3,66016477624.0,18246915407.0,1.003,0.998231,0.00143081,0.14313,79133999.0,0.12001,65944935625.8432,65944935625.8432,,1.32,-24.35553,2018-07-24T00:00:00.000Z,0.572521,74.81427,2015-03-02T00:00:00.000Z,,2022-11-19T17:30:08.941Z,0.0803228525024381
2022-11-19,usd-coin,usdc,USD Coin,https://assets.coingecko.com/coins/images/6319/large/USD_Coin_icon.png?1547042389,1.002,44485537803,4,44485439826.0,1758810060.0,1.005,0.984738,0.00136024,0.13592,440959759.0,1.00117,44389571202.8526,44389473437.0334,,1.17,-14.5996,2019-05-08T00:40:28.300Z,0.891848,12.29444,2021-05-19T13:14:05.611Z,,2022-11-19T17:31:42.262Z,0.05412596097285536
2022-11-19,binancecoin,bnb,BNB,https://assets.coingecko.com/coins/images/825/large/bnb-icon2_2x.png?1644979850,271.42,44321138653,5,54289514800.0,569017775.0,274.54,269.8,0.740504,0.27357,136750331.0,0.3095,163276974.63,163276974.63,200000000.0,686.31,-60.46458,2021-05-10T07:24:17.097Z,0.0398177,681341.26937,2017-10-19T00:00:00.000Z,,2022-11-19T17:31:31.509Z,0.053925935022483
2022-11-19,binance-usd,busd,Binance USD,https://assets.coingecko.com/coins/images/9576/large/BUSD.png?1568947766,1.002,22914789470,6,22914789470.0,3770217501.0,1.004,1.0,0.0010395,0.10384,-5217829.7240448,-0.02277,22872131223.56,22872131223.56,,1.15,-13.19561,2020-03-13T02:35:42.953Z,0.901127,11.18294,2021-05-19T13:04:37.445Z,,2022-11-19T17:31:31.831Z,0.02788063406239803
2022-11-19,ripple,xrp,XRP,https://assets.coingecko.com/coins/images/44/large/xrp-symbol-white-128.png?1605778731,0.383465,19283521490,7,38337984591.0,615317838.0,0.385545,0.377845,0.00490219,1.29495,317672018.0,1.67497,50298735565.0,99989214572.0,100000000000.0,3.4,-88.70545,2018-01-07T00:00:00.000Z,0.00268621,14189.28729,2014-05-22T00:00:00.000Z,,2022-11-19T17:31:40.602Z,0.02346243707806923
2022-11-19,dogecoin,doge,Dogecoin,https://assets.coingecko.com/coins/images/5/large/dogecoin.png?1547792256,0.084496,11572483530,8,,331635090.0,0.085071,0.083622,0.0001201,0.14234,290115.0,0.00251,136965846383.705,,,0.731578,-88.44897,2021-05-08T05:08:23.458Z,8.69e-05,97139.53218,2015-05-06T00:00:00.000Z,,2022-11-19T17:31:23.922Z,0.014080346621358602
2022-11-19,cardano,ada,Cardano,https://assets.coingecko.com/coins/images/975/large/cardano.png?1547034860,0.327894,11489079966,9,14752697708.0,169887971.0,0.328603,0.322078,0.00306224,0.94272,105002261.0,0.92236,35045020830.3234,45000000000.0,45000000000.0,3.09,-89.37363,2021-09-02T06:00:10.474Z,0.01925275,1603.79178,2020-03-13T02:22:55.044Z,,2022-11-19T17:31:47.259Z,0.013978868741737316
2022-11-19,matic-network,matic,Polygon,https://assets.coingecko.com/coins/images/4713/large/matic-token-icon.png?1624446912,0.871442,7728621393,10,8714451874.0,290150105.0,0.882153,0.854569,-0.00781284565459106,-0.88858,-66360663.14281273,-0.85133,8868740690.28493,10000000000.0,10000000000.0,2.92,-70.0747,2021-12-27T02:08:34.307Z,0.00314376,27659.76292,2019-05-10T00:00:00.000Z,"{'times': 330.34673532658746, 'currency': 'usd', 'percentage': 33034.67353265875}",2022-11-19T17:31:33.274Z,0.009403484380563846
