date,id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,market_share
2022-12-16,bitcoin,btc,Bitcoin,https://assets.coingecko.com/coins/images/1/large/bitcoin.png?1547033579,16824.0,323759577558,1,353456909255.0,21426650998.0,17516.95,16777.65,-573.3233961524093,-3.29547,-11160147585.087402,-3.33219,19235587.0,21000000.0,21000000.0,69045.0,-75.62736,2021-11-10T14:24:11.849Z,67.81,24716.81642,2013-07-06T00:00:00.000Z,,2022-12-16T18:24:55.210Z,0.4014330169869063
2022-12-16,ethereum,eth,Ethereum,https://assets.coingecko.com/coins/images/279/large/ethereum.png?1595348880,1196.39,144231943503,2,144231943503.0,8093028175.0,1278.51,1187.85,-73.26066712219904,-5.77015,-8930944114.842072,-5.83101,120521871.624537,120521871.624537,,4878.26,-75.46812,2021-11-10T14:24:19.604Z,0.432979,276294.34767,2015-10-20T00:00:00.000Z,"{'times': 94.07220437718682, 'currency': 'btc', 'percentage': 9407.220437718683}",2022-12-16T18:24:57.482Z,0.178834753439601
2022-12-16,tether,usdt,Tether,https://assets.coingecko.com/coins/images/325/large/Tether.png?1668148663,0.999437,66013982450,3,66013982450.0,31175620812.0,1.011,0.997988,-0.000365690156513443,-0.03658,28988313.0,0.04393,66040020111.2797,66040020111.2797,,1.32,-24.39588,2018-07-24T00:00:00.000Z,0.572521,74.72102,2015-03-02T00:00:00.000Z,,2022-12-16T18:25:29.147Z,0.08185145390324955
2022-12-16,usd-coin,usdc,USD Coin,https://assets.coingecko.com/coins/images/6319/large/USD_Coin_icon.png?1547042389,1.0,44969146355,4,44972146124.0,2706807391.0,1.012,0.997632,0.00149998,0.15016,-50594681.921562195,-0.11238,44960947009.1816,44963946231.3116,,1.17,-14.71159,2019-05-08T00:40:28.300Z,0.891848,12.14719,2021-05-19T13:14:05.611Z,,2022-12-16T18:25:28.692Z,0.05575773303379555
2022-12-16,binancecoin,bnb,BNB,https://assets.coingecko.com/coins/images/825/large/bnb-icon2_2x.png?1644979850,243.66,39812882947,5,48767296230.0,1199880507.0,263.9,241.15,-17.920124317791704,-6.85083,-2925756063.629402,-6.84569,163276974.63,163276974.63,200000000.0,686.31,-64.47858,2021-05-10T07:24:17.097Z,0.0398177,612155.08828,2017-10-19T00:00:00.000Z,,2022-12-16T18:25:05.488Z,0.049364426025350946
2022-12-16,binance-usd,busd,Binance USD,https://assets.coingecko.com/coins/images/9576/large/BUSD.png?1568947766,1.001,18403690816,6,18403690816.0,6657408947.0,1.016,0.9973,0.00124981,0.125,-233110006.0137024,-1.2508,18379655535.31,18379655535.31,,1.15,-13.24483,2020-03-13T02:35:42.953Z,0.901127,11.1199,2021-05-19T13:04:37.445Z,,2022-12-16T18:25:14.397Z,0.022818936149117012
2022-12-16,ripple,xrp,XRP,https://assets.coingecko.com/coins/images/44/large/xrp-symbol-white-128.png?1605778731,0.359131,18106907863,7,35929639892.0,1052780356.0,0.379989,0.358592,-0.019260034240835167,-5.08999,-975971317.4760551,-5.11438,50395461568.0,99989192051.0,100000000000.0,3.4,-89.43092,2018-01-07T00:00:00.000Z,0.00268621,13271.45231,2014-05-22T00:00:00.000Z,,2022-12-16T18:25:01.023Z,0.022450951741947684
2022-12-16,dogecoin,doge,Dogecoin,https://assets.coingecko.com/coins/images/5/large/dogecoin.png?1547792256,0.081004,11147408572,8,,726862724.0,0.086723,0.080514,-0.005081216407775258,-5.90257,-676943942.8367691,-5.725,137330666383.705,,,0.731578,-88.90688,2021-05-08T05:08:23.458Z,8.69e-05,93284.76914,2015-05-06T00:00:00.000Z,,2022-12-16T18:25:27.717Z,0.01382179297488735
2022-12-16,cardano,ada,Cardano,https://assets.coingecko.com/coins/images/975/large/cardano.png?1547034860,0.284384,9976437462,9,12810370065.0,354276226.0,0.301992,0.282166,-0.016649626290188735,-5.53082,-579659470.5313797,-5.49123,35045020830.3234,45000000000.0,45000000000.0,3.09,-90.78024,2021-09-02T06:00:10.474Z,0.01925275,1378.26137,2020-03-13T02:22:55.044Z,,2022-12-16T18:25:07.483Z,0.01236989317616218
2022-12-16,matic-network,matic,Polygon,https://assets.coingecko.com/coins/images/4713/large/matic-token-icon.png?1624446912,0.831337,7451745049,10,8320887483.0,394854642.0,0.889811,0.826381,-0.05204545593173604,-5.89161,-471870313.0108957,-5.95524,8955469069.28493,10000000000.0,10000000000.0,2.92,-71.46371,2021-12-27T02:08:34.307Z,0.00314376,26371.27027,2019-05-10T00:00:00.000Z,"{'times': 315.0978709399891, 'currency': 'usd', 'percentage': 31509.787093998908}",2022-12-16T18:25:18.088Z,0.009239499629324235
