date,id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,market_share
2023-01-07,bitcoin,btc,Bitcoin,https://assets.coingecko.com/coins/images/1/large/bitcoin.png?1547033579,16935.2,326221168496,1,355779350848.0,12488723502.0,17021.29,16835.24,99.97,0.5938,1959579735.0,0.60432,19255318.0,21000000.0,21000000.0,69045.0,-75.46248,2021-11-10T14:24:11.849Z,67.81,24884.69798,2013-07-06T00:00:00.000Z,,2023-01-07T18:21:02.967Z,0.4007603487043023
2023-01-07,ethereum,eth,Ethereum,https://assets.coingecko.com/coins/images/279/large/ethereum.png?1595348880,1263.37,152324200025,2,152324200025.0,2876940689.0,1275.78,1262.29,-4.033874273315632,-0.31828,-279454023.9022217,-0.18312,120524497.701488,120524497.701488,,4878.26,-74.0923,2021-11-10T14:24:19.604Z,0.432979,291795.32872,2015-10-20T00:00:00.000Z,"{'times': 98.735139613167, 'currency': 'btc', 'percentage': 9873.5139613167}",2023-01-07T18:21:35.637Z,0.1871291792606997
2023-01-07,tether,usdt,Tether,https://assets.coingecko.com/coins/images/325/large/Tether.png?1668148663,1.001,66308362118,3,66308362118.0,16770905306.0,1.002,0.997867,-0.000284743815021526,-0.02845,41964725.0,0.06333,66272490385.2966,66272490385.2966,,1.32,-24.40964,2018-07-24T00:00:00.000Z,0.572521,74.68923,2015-03-02T00:00:00.000Z,,2023-01-07T18:20:04.529Z,0.08145934381553376
2023-01-07,usd-coin,usdc,USD Coin,https://assets.coingecko.com/coins/images/6319/large/USD_Coin_icon.png?1547042389,1.0,43804453172,4,43804453435.0,1819299348.0,1.002,0.997249,-0.000471251305846687,-0.04708,-47202200.354522705,-0.10764,43776310853.7883,43776311116.6783,,1.17,-14.64729,2019-05-08T00:40:28.300Z,0.891848,12.23174,2021-05-19T13:14:05.611Z,,2023-01-07T18:21:40.230Z,0.05381345425542873
2023-01-07,binancecoin,bnb,BNB,https://assets.coingecko.com/coins/images/825/large/bnb-icon2_2x.png?1644979850,261.51,42714569428,5,52321608145.0,302147766.0,262.55,258.58,2.27,0.87467,336413977.0,0.79384,163276974.63,163276974.63,200000000.0,686.31,-61.88175,2021-05-10T07:24:17.097Z,0.0398177,656914.49154,2017-10-19T00:00:00.000Z,,2023-01-07T18:21:08.968Z,0.05247453994981724
2023-01-07,ripple,xrp,XRP,https://assets.coingecko.com/coins/images/44/large/xrp-symbol-white-128.png?1605778731,0.345007,17437150330,6,34485464750.0,426201497.0,0.346124,0.339841,0.00516659,1.5203,293956716.0,1.71471,50563767827.0,99989171756.0,100000000000.0,3.4,-89.85261,2018-01-07T00:00:00.000Z,0.00268621,12737.95121,2014-05-22T00:00:00.000Z,,2023-01-07T18:21:14.241Z,0.021421413205274038
2023-01-07,binance-usd,busd,Binance USD,https://assets.coingecko.com/coins/images/9576/large/BUSD.png?1568947766,1.001,16442967689,7,16442967689.0,3835983473.0,1.004,0.99937,0.00031309,0.0313,-252740607.63344574,-1.51381,16424967238.39,16424967238.39,,1.15,-13.30021,2020-03-13T02:35:42.953Z,0.901127,11.04897,2021-05-19T13:04:37.445Z,,2023-01-07T18:21:28.714Z,0.02020006701330302
2023-01-07,dogecoin,doge,Dogecoin,https://assets.coingecko.com/coins/images/5/large/dogecoin.png?1547792256,0.072115,9926915207,8,,274242354.0,0.072939,0.071846,0.00020311,0.28245,28818977.0,0.29116,137627476383.705,,,0.731578,-90.14065,2021-05-08T05:08:23.458Z,8.69e-05,82898.57046,2015-05-06T00:00:00.000Z,,2023-01-07T18:21:17.175Z,0.012195143614551004
2023-01-07,cardano,ada,Cardano,https://assets.coingecko.com/coins/images/975/large/cardano.png?1547034860,0.275498,9656715806,9,12399827449.0,211404630.0,0.279904,0.273278,0.00081418,0.29641,38184401.0,0.39699,35045020830.3234,45000000000.0,45000000000.0,3.09,-91.07358,2021-09-02T06:00:10.474Z,0.01925275,1331.22772,2020-03-13T02:22:55.044Z,,2023-01-07T18:21:32.573Z,0.011863205602484871
2023-01-07,matic-network,matic,Polygon,https://assets.coingecko.com/coins/images/4713/large/matic-token-icon.png?1624446912,0.806672,7234380871,10,8069160482.0,186144706.0,0.811581,0.79082,0.01585235,2.00455,143189810.0,2.01926,8965469069.28493,10000000000.0,10000000000.0,2.92,-72.3305,2021-12-27T02:08:34.307Z,0.00314376,25567.20371,2019-05-10T00:00:00.000Z,"{'times': 305.7194505930681, 'currency': 'usd', 'percentage': 30571.945059306807}",2023-01-07T18:21:14.809Z,0.00888738463505701
