date,id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,market_share
2022-11-16,bitcoin,btc,Bitcoin,https://assets.coingecko.com/coins/images/1/large/bitcoin.png?1547033579,16577.79,317345102373,1,346930419960.0,27163238998.0,16997.06,16437.01,-230.39304371580147,-1.37072,-4976764651.6779785,-1.54404,19209175.0,21000000.0,21000000.0,69045.0,-76.07278,2021-11-10T14:24:11.849Z,67.81,24263.27949,2013-07-06T00:00:00.000Z,,2022-11-16T19:42:15.441Z,0.38823147143769543
2022-11-16,ethereum,eth,Ethereum,https://assets.coingecko.com/coins/images/279/large/ethereum.png?1595348880,1209.09,145198304215,2,145198304215.0,8951792885.0,1268.78,1193.41,-43.47933114490593,-3.47121,-5334957832.832367,-3.54404,120514490.843029,120514490.843029,,4878.26,-75.30224,2021-11-10T14:24:19.604Z,0.432979,278163.24351,2015-10-20T00:00:00.000Z,"{'times': 96.5806768761648, 'currency': 'btc', 'percentage': 9658.06768761648}",2022-11-16T19:42:11.300Z,0.17763170401599884
2022-11-16,tether,usdt,Tether,https://assets.coingecko.com/coins/images/325/large/Tether.png?1668148663,1.002,66174691355,3,66174691355.0,37200540603.0,1.005,0.997403,0.00068496,0.06842,45247235.0,0.06842,66058586035.3345,66058586035.3345,,1.32,-24.4308,2018-07-24T00:00:00.000Z,0.572521,74.64033,2015-03-02T00:00:00.000Z,,2022-11-16T19:40:31.649Z,0.08095633934343906
2022-11-16,usd-coin,usdc,USD Coin,https://assets.coingecko.com/coins/images/6319/large/USD_Coin_icon.png?1547042389,1.003,44436275563,4,44489026222.0,3414599704.0,1.007,0.993319,0.00025366,0.0253,17977364.0,0.04047,44452185635.641,44504955181.9148,,1.17,-14.49829,2019-05-08T00:40:28.300Z,0.891848,12.42766,2021-05-19T13:14:05.611Z,,2022-11-16T19:42:08.370Z,0.0543621455571018
2022-11-16,binancecoin,bnb,BNB,https://assets.coingecko.com/coins/images/825/large/bnb-icon2_2x.png?1644979850,271.35,44163259143,5,54096126221.0,895688466.0,280.06,269.94,-4.653066704074263,-1.68587,-832388813.8572388,-1.84993,163276974.63,163276974.63,200000000.0,686.31,-60.58895,2021-05-10T07:24:17.097Z,0.0398177,679197.52398,2017-10-19T00:00:00.000Z,,2022-11-16T19:42:19.010Z,0.054028144604603506
2022-11-16,binance-usd,busd,Binance USD,https://assets.coingecko.com/coins/images/9576/large/BUSD.png?1568947766,1.002,23252004644,6,23153900091.0,8212820049.0,1.007,0.997619,-0.002423099857404854,-0.24115,12367600.0,0.05322,23184799867.71,23086978863.68,,1.15,-13.12554,2020-03-13T02:35:42.953Z,0.901127,11.27269,2021-05-19T13:04:37.445Z,,2022-11-16T19:42:21.494Z,0.0284458777189696
2022-11-16,ripple,xrp,XRP,https://assets.coingecko.com/coins/images/44/large/xrp-symbol-white-128.png?1605778731,0.372091,18691227673,7,37209500649.0,1390968939.0,0.391642,0.366347,-0.013378806841475356,-3.47078,-671070877.8619308,-3.46586,50232406634.0,99989224981.0,100000000000.0,3.4,-89.08254,2018-01-07T00:00:00.000Z,0.00268621,13712.20591,2014-05-22T00:00:00.000Z,,2022-11-16T19:42:08.663Z,0.022866345717025168
2022-11-16,dogecoin,doge,Dogecoin,https://assets.coingecko.com/coins/images/5/large/dogecoin.png?1547792256,0.085316,11690067519,8,,886825636.0,0.091188,0.084607,-0.001898351893376574,-2.17664,-226562517.84482193,-1.90123,136926716383.705,,,0.731578,-88.33007,2021-05-08T05:08:23.458Z,8.69e-05,98140.43403,2015-05-06T00:00:00.000Z,,2022-11-16T19:42:23.075Z,0.014301314500114735
2022-11-16,cardano,ada,Cardano,https://assets.coingecko.com/coins/images/975/large/cardano.png?1547034860,0.329734,11525949142,9,14800040037.0,284106361.0,0.344745,0.326728,-0.006540504953676419,-1.94499,-244341054.7384758,-2.07591,35045020830.3234,45000000000.0,45000000000.0,3.09,-89.34567,2021-09-02T06:00:10.474Z,0.01925275,1608.27456,2020-03-13T02:22:55.044Z,,2022-11-16T19:42:22.081Z,0.014100536487420573
2022-11-16,matic-network,matic,Polygon,https://assets.coingecko.com/coins/images/4713/large/matic-token-icon.png?1624446912,0.897171,7959166348,10,8974404175.0,528042811.0,0.956116,0.884798,-0.05292104494658256,-5.5701,-457278639.3677683,-5.43316,8868740690.28493,10000000000.0,10000000000.0,2.92,-69.22638,2021-12-27T02:08:34.307Z,0.00314376,28446.69463,2019-05-10T00:00:00.000Z,"{'times': 340.12973912104405, 'currency': 'usd', 'percentage': 34012.973912104404}",2022-11-16T19:42:13.046Z,0.009737030253800849
