date,id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,market_share
2022-12-23,bitcoin,btc,Bitcoin,https://assets.coingecko.com/coins/images/1/large/bitcoin.png?1547033579,16830.71,323965688733,1,353572209201.0,18741118740.0,16914.54,16599.91,182.71,1.09751,3219855900.0,1.00387,19241556.0,21000000.0,21000000.0,69045.0,-75.61022,2021-11-10T14:24:11.849Z,67.81,24734.26083,2013-07-06T00:00:00.000Z,,2022-12-23T16:58:48.585Z,0.4045501395198721
2022-12-23,ethereum,eth,Ethereum,https://assets.coingecko.com/coins/images/279/large/ethereum.png?1595348880,1217.44,146827602761,2,146827602761.0,5709036520.0,1227.96,1186.57,27.43,2.30498,3259154436.0,2.2701,120523093.300017,120523093.300017,,4878.26,-75.0145,2021-11-10T14:24:19.604Z,0.432979,281405.11895,2015-10-20T00:00:00.000Z,"{'times': 95.70062234853606, 'currency': 'btc', 'percentage': 9570.062234853605}",2022-12-23T16:58:52.588Z,0.18335005603412952
2022-12-23,tether,usdt,Tether,https://assets.coingecko.com/coins/images/325/large/Tether.png?1668148663,0.999886,66248486331,3,66248486331.0,23545892002.0,1.002,0.99558,-0.000729432584579581,-0.0729,-54585501.06983948,-0.08233,66247697090.7817,66247697090.7817,,1.32,-24.38774,2018-07-24T00:00:00.000Z,0.572521,74.73983,2015-03-02T00:00:00.000Z,,2022-12-23T16:55:07.813Z,0.08272738539998475
2022-12-23,usd-coin,usdc,USD Coin,https://assets.coingecko.com/coins/images/6319/large/USD_Coin_icon.png?1547042389,0.999992,44196394478,4,44146517451.0,3563646252.0,1.003,0.99481,8.992e-05,0.00899,-186019795.279068,-0.41913,44194694001.1627,44144818892.4427,,1.17,-14.68762,2019-05-08T00:40:28.300Z,0.891848,12.17871,2021-05-19T13:14:05.611Z,,2022-12-23T16:58:45.570Z,0.055189972809391946
2022-12-23,binancecoin,bnb,BNB,https://assets.coingecko.com/coins/images/825/large/bnb-icon2_2x.png?1644979850,245.36,40098480780,5,49117128573.0,493382947.0,248.37,241.1,3.42,1.41395,531481845.0,1.34325,163276974.63,163276974.63,200000000.0,686.31,-64.22872,2021-05-10T07:24:17.097Z,0.0398177,616461.59185,2017-10-19T00:00:00.000Z,,2022-12-23T16:58:49.094Z,0.05007272855815706
2022-12-23,ripple,xrp,XRP,https://assets.coingecko.com/coins/images/44/large/xrp-symbol-white-128.png?1605778731,0.350814,17666220270,6,35091362525.0,704946596.0,0.35408,0.342871,0.00676884,1.96743,330373530.0,1.90572,50343500506.0,99989184828.0,100000000000.0,3.4,-89.67721,2018-01-07T00:00:00.000Z,0.00268621,12959.86534,2014-05-22T00:00:00.000Z,,2022-12-23T16:58:50.226Z,0.022060582720867913
2022-12-23,binance-usd,busd,Binance USD,https://assets.coingecko.com/coins/images/9576/large/BUSD.png?1568947766,0.999888,17625062568,7,17625062568.0,4780930464.0,1.003,0.994695,-5.1118675574946e-05,-0.00511,-367943224.6167908,-2.04492,17625882289.98,17625882289.98,,1.15,-13.33069,2020-03-13T02:35:42.953Z,0.901127,11.00993,2021-05-19T13:04:37.445Z,,2022-12-23T16:58:50.058Z,0.022009187296397083
2022-12-23,dogecoin,doge,Dogecoin,https://assets.coingecko.com/coins/images/5/large/dogecoin.png?1547792256,0.077153,10605736152,8,,640015102.0,0.078795,0.074637,0.00192976,2.56539,250953575.0,2.42355,137424656383.705,,,0.731578,-89.45254,2021-05-08T05:08:23.458Z,8.69e-05,88691.21067,2015-05-06T00:00:00.000Z,,2022-12-23T16:58:44.606Z,0.013243847077702906
2022-12-23,cardano,ada,Cardano,https://assets.coingecko.com/coins/images/975/large/cardano.png?1547034860,0.258447,9052993334,9,11624610012.0,210692943.0,0.262013,0.250032,0.00713011,2.8371,216762123.0,2.45311,35045020830.3234,45000000000.0,45000000000.0,3.09,-91.63302,2021-09-02T06:00:10.474Z,0.01925275,1241.52947,2020-03-13T02:22:55.044Z,,2022-12-23T16:58:48.073Z,0.011304869138041875
2022-12-23,matic-network,matic,Polygon,https://assets.coingecko.com/coins/images/4713/large/matic-token-icon.png?1624446912,0.797744,7156060648,10,7981802840.0,228280653.0,0.805782,0.771934,0.02035403,2.61825,177240141.0,2.53969,8965469069.28493,10000000000.0,10000000000.0,2.92,-72.62351,2021-12-27T02:08:34.307Z,0.00314376,25295.3983,2019-05-10T00:00:00.000Z,"{'times': 302.3245990809163, 'currency': 'usd', 'percentage': 30232.45990809163}",2022-12-23T16:58:48.625Z,0.008936086240746937
2022-12-23,staked-ether,steth,Lido Staked Ether,https://assets.coingecko.com/coins/images/13442/large/steth_logo.png?1608607546,1206.43,5819285283,11,5819300240.0,61770835.0,1216.27,1173.28,29.47,2.50405,142826788.0,2.51612,4823866.72455622,4823879.12324863,4823879.12324863,4829.57,-75.01492,2021-11-10T14:40:47.256Z,482.9,149.88227,2020-12-22T04:08:21.854Z,,2022-12-23T16:58:31.547Z,0.0072667963152228225
2022-12-23,okb,okb,OKB,https://assets.coingecko.com/coins/images/4463/large/WeChat_Image_20220118095654.png?1642471050,22.06,5563957431,12,,16481849.0,22.2,21.61,0.314232,1.4452,60845396.0,1.10565,251627611.56,300000000.0,,44.01,-49.87969,2021-05-03T01:03:16.108Z,0.580608,3698.70676,2019-01-14T00:00:00.000Z,,2022-12-23T16:58:30.298Z,0.006947957247561434
2022-12-23,polkadot,dot,Polkadot,https://assets.coingecko.com/coins/images/12171/large/polkadot.png?1639712644,4.49,5318452972,13,5681847330.0,128427221.0,4.55,4.38,0.075884,1.72084,88053669.0,1.6835,1184768347.95349,1265720108.79455,,54.98,-91.83178,2021-11-04T14:10:09.301Z,2.7,66.48877,2020-08-20T05:48:11.359Z,,2022-12-23T16:58:52.197Z,0.006641385080830977
2022-12-23,dai,dai,Dai,https://assets.coingecko.com/coins/images/9956/large/4943.png?1636636734,1.0,5166141018,14,5158997247.0,167322381.0,1.003,0.995766,8.166e-05,0.00816,382550.0,0.00741,5164407501.21675,5157266127.45488,5157266127.45488,1.22,-17.93852,2020-03-13T03:02:50.373Z,0.903243,10.74233,2019-11-25T00:04:18.137Z,,2022-12-23T16:55:13.318Z,0.006451186475286587
2022-12-23,tron,trx,TRON,https://assets.coingecko.com/coins/images/1094/large/tron-logo.png?1547035066,0.054698,5032218298,15,5032217637.0,220249159.0,0.055852,0.054538,-0.000280294192262512,-0.50983,-34471261.42455959,-0.68035,91997423342.6122,91997411259.4586,,0.231673,-76.38413,2018-01-05T00:00:00.000Z,0.00180434,2932.21635,2017-11-12T00:00:00.000Z,"{'times': 27.788343633466372, 'currency': 'usd', 'percentage': 2778.8343633466375}",2022-12-23T16:58:48.668Z,0.006283951311363002
