date,id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,market_share
2022-12-11,bitcoin,btc,Bitcoin,https://assets.coingecko.com/coins/images/1/large/bitcoin.png?1547033579,17122.52,329425820654,1,359727875069.0,15171312115.0,17256.59,17107.75,-57.11947070985116,-0.33248,-956157770.6791382,-0.28941,19231043.0,21000000.0,21000000.0,69045.0,-75.19016,2021-11-10T14:24:11.849Z,67.81,25161.98412,2013-07-06T00:00:00.000Z,,2022-12-11T20:43:33.348Z,0.39171079050763197
2022-12-11,ethereum,eth,Ethereum,https://assets.coingecko.com/coins/images/279/large/ethereum.png?1595348880,1267.52,152769535437,2,152769535437.0,2954588369.0,1283.01,1264.0,-5.40365156132566,-0.42451,-684451777.0603638,-0.44603,120521858.864854,120521858.864854,,4878.26,-74.01599,2021-11-10T14:24:19.604Z,0.432979,292655.12439,2015-10-20T00:00:00.000Z,"{'times': 97.9554226166506, 'currency': 'btc', 'percentage': 9795.54226166506}",2022-12-11T20:43:45.556Z,0.18165387088574095
2022-12-11,tether,usdt,Tether,https://assets.coingecko.com/coins/images/325/large/Tether.png?1668148663,1.001,65772595881,3,65772595881.0,16741247384.0,1.004,0.999056,0.00066767,0.06675,64086549.0,0.09753,65708194111.5796,65708194111.5796,,1.32,-24.42532,2018-07-24T00:00:00.000Z,0.572521,74.65299,2015-03-02T00:00:00.000Z,,2022-12-11T20:40:13.873Z,0.07820830642582083
2022-12-11,binancecoin,bnb,BNB,https://assets.coingecko.com/coins/images/825/large/bnb-icon2_2x.png?1644979850,289.15,47206213726,4,57823479193.0,374408459.0,291.3,287.73,0.645967,0.2239,85237898.0,0.18089,163276974.63,163276974.63,200000000.0,686.31,-57.87458,2021-05-10T07:24:17.097Z,0.0398177,725983.01591,2017-10-19T00:00:00.000Z,,2022-12-11T20:43:19.076Z,0.05613155416528568
2022-12-11,usd-coin,usdc,USD Coin,https://assets.coingecko.com/coins/images/6319/large/USD_Coin_icon.png?1547042389,1.0,42770879326,5,42770879326.0,1115334238.0,1.004,0.998468,0.00023369,0.02337,28458581.0,0.06658,42753600294.2817,42753600294.2817,,1.17,-14.68634,2019-05-08T00:40:28.300Z,0.891848,12.18039,2021-05-19T13:14:05.611Z,,2022-12-11T20:43:45.552Z,0.050857625301602365
2022-12-11,binance-usd,busd,Binance USD,https://assets.coingecko.com/coins/images/9576/large/BUSD.png?1568947766,0.999558,22089777869,6,22089777869.0,3858668447.0,1.004,0.997664,-0.00098453045827196,-0.0984,-18810411.622642517,-0.08508,22099984042.23,22099984042.23,,1.15,-13.398,2020-03-13T02:35:42.953Z,0.901127,10.92371,2021-05-19T13:04:37.445Z,,2022-12-11T20:43:45.135Z,0.026266321000660516
2022-12-11,ripple,xrp,XRP,https://assets.coingecko.com/coins/images/44/large/xrp-symbol-white-128.png?1605778731,0.38491,19399042480,7,38493629935.0,356464581.0,0.389752,0.384188,-0.004069621620613029,-1.04623,-202095022.19556046,-1.03104,50395461568.0,99989192051.0,100000000000.0,3.4,-88.67405,2018-01-07T00:00:00.000Z,0.00268621,14229.01087,2014-05-22T00:00:00.000Z,,2022-12-11T20:43:49.124Z,0.02306684475991049
2022-12-11,dogecoin,doge,Dogecoin,https://assets.coingecko.com/coins/images/5/large/dogecoin.png?1547792256,0.095247,13068150169,8,,327124284.0,0.097443,0.094809,-0.001857519309884939,-1.9129,-257121270.14438438,-1.92958,137264876383.705,,,0.731578,-86.99101,2021-05-08T05:08:23.458Z,8.69e-05,109413.03975,2015-05-06T00:00:00.000Z,,2022-12-11T20:43:47.568Z,0.015538962377050327
2022-12-11,cardano,ada,Cardano,https://assets.coingecko.com/coins/images/975/large/cardano.png?1547034860,0.311296,10912147600,9,14011880443.0,89559268.0,0.315513,0.311175,-0.002178608486132883,-0.69499,-69158565.3515644,-0.62978,35045020830.3234,45000000000.0,45000000000.0,3.09,-89.91352,2021-09-02T06:00:10.474Z,0.01925275,1517.22698,2020-03-13T02:22:55.044Z,,2022-12-11T20:43:28.683Z,0.012975321588472024
2022-12-11,matic-network,matic,Polygon,https://assets.coingecko.com/coins/images/4713/large/matic-token-icon.png?1624446912,0.901026,8072076620,10,9013572106.0,135264280.0,0.916339,0.900282,-0.010936504211017665,-1.19923,-99326847.19209003,-1.21554,8955469069.28493,10000000000.0,10000000000.0,2.92,-69.09207,2021-12-27T02:08:34.307Z,0.00314376,28571.28395,2019-05-10T00:00:00.000Z,"{'times': 341.59562108902225, 'currency': 'usd', 'percentage': 34159.562108902224}",2022-12-11T20:43:34.762Z,0.0095982746816297
