date,id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,market_share
2022-11-26,bitcoin,btc,Bitcoin,https://assets.coingecko.com/coins/images/1/large/bitcoin.png?1547033579,16502.91,317195355773,1,346614924716.0,17782496928.0,16670.75,16449.08,-46.18847885143987,-0.2791,-701520221.4553833,-0.22068,19217587.0,21000000.0,21000000.0,69045.0,-76.09454,2021-11-10T14:24:11.849Z,67.81,24241.12375,2013-07-06T00:00:00.000Z,,2022-11-26T20:44:26.008Z,0.3844054277983228
2022-11-26,ethereum,eth,Ethereum,https://assets.coingecko.com/coins/images/279/large/ethereum.png?1595348880,1208.48,145675160099,2,145675160099.0,5316440857.0,1225.85,1198.82,6.18,0.51441,821916705.0,0.56741,120517925.985876,120517925.985876,,4878.26,-75.22184,2021-11-10T14:24:19.604Z,0.432979,279069.14982,2015-10-20T00:00:00.000Z,"{'times': 96.91670784419696, 'currency': 'btc', 'percentage': 9691.670784419697}",2022-11-26T20:44:56.081Z,0.1765420622284278
2022-11-26,tether,usdt,Tether,https://assets.coingecko.com/coins/images/325/large/Tether.png?1668148663,1.0,65382104237,3,65382104237.0,25111953119.0,1.003,0.99707,9.648e-05,0.00965,-5922897.118309021,-0.00906,65362681003.3159,65362681003.3159,,1.32,-24.34836,2018-07-24T00:00:00.000Z,0.572521,74.83084,2015-03-02T00:00:00.000Z,,2022-11-26T20:40:24.892Z,0.07923582515364774
2022-11-26,binancecoin,bnb,BNB,https://assets.coingecko.com/coins/images/825/large/bnb-icon2_2x.png?1644979850,313.6,51207615864,4,62724846513.0,1301534395.0,316.45,300.14,11.85,3.92725,1949059494.0,3.95679,163276974.63,163276974.63,200000000.0,686.31,-54.30355,2021-05-10T07:24:17.097Z,0.0398177,787534.13533,2017-10-19T00:00:00.000Z,,2022-11-26T20:44:35.107Z,0.06205792463373975
2022-11-26,usd-coin,usdc,USD Coin,https://assets.coingecko.com/coins/images/6319/large/USD_Coin_icon.png?1547042389,1.001,44077196001,5,44077195951.0,2082016075.0,1.004,0.997006,0.00045425,0.04542,-122348199.70697784,-0.27681,44050232859.668,44050232809.808,,1.17,-14.63558,2019-05-08T00:40:28.300Z,0.891848,12.24714,2021-05-19T13:14:05.611Z,,2022-11-26T20:44:35.841Z,0.05341665026470472
2022-11-26,binance-usd,busd,Binance USD,https://assets.coingecko.com/coins/images/9576/large/BUSD.png?1568947766,1.001,22517232067,6,22517232067.0,5360021814.0,1.004,0.998028,0.00062371,0.06235,30829565.0,0.1371,22485537202.43,22485537202.43,,1.15,-13.23913,2020-03-13T02:35:42.953Z,0.901127,11.12721,2021-05-19T13:04:37.445Z,,2022-11-26T20:44:52.318Z,0.02728837628929129
2022-11-26,ripple,xrp,XRP,https://assets.coingecko.com/coins/images/44/large/xrp-symbol-white-128.png?1605778731,0.401029,20165026032,7,40090522765.0,713450099.0,0.41349,0.39848,-0.007145751741081952,-1.75066,-350657510.2080803,-1.70922,50298735565.0,99989214572.0,100000000000.0,3.4,-88.20418,2018-01-07T00:00:00.000Z,0.00268621,14823.4608,2014-05-22T00:00:00.000Z,,2022-11-26T20:44:42.695Z,0.024437764668731935
2022-11-26,dogecoin,doge,Dogecoin,https://assets.coingecko.com/coins/images/5/large/dogecoin.png?1547792256,0.090464,12416560440,8,,1187455146.0,0.094953,0.088873,0.00113404,1.2695,179260979.0,1.46487,137061946383.705,,,0.731578,-87.61705,2021-05-08T05:08:23.458Z,8.69e-05,104142.84679,2015-05-06T00:00:00.000Z,,2022-11-26T20:44:41.562Z,0.015047487741711172
2022-11-26,cardano,ada,Cardano,https://assets.coingecko.com/coins/images/975/large/cardano.png?1547034860,0.315072,11048211284,9,14186594729.0,214944823.0,0.322088,0.314321,-0.001810195834106632,-0.57125,-60145108.277721405,-0.54144,35045020830.3234,45000000000.0,45000000000.0,3.09,-89.78889,2021-09-02T06:00:10.474Z,0.01925275,1537.20992,2020-03-13T02:22:55.044Z,,2022-11-26T20:44:51.331Z,0.013389201032538527
2022-11-26,matic-network,matic,Polygon,https://assets.coingecko.com/coins/images/4713/large/matic-token-icon.png?1624446912,0.851594,7552162954,10,8515485138.0,264073791.0,0.868433,0.843457,0.00459536,0.54255,40737609.0,0.54234,8868740690.28493,10000000000.0,10000000000.0,2.92,-70.79994,2021-12-27T02:08:34.307Z,0.00314376,26987.00765,2019-05-10T00:00:00.000Z,"{'times': 322.80014798215245, 'currency': 'usd', 'percentage': 32280.01479821525}",2022-11-26T20:44:45.480Z,0.009152380002728052
2022-11-26,polkadot,dot,Polkadot,https://assets.coingecko.com/coins/images/12171/large/polkadot.png?1639712644,5.34,6271939031,11,6704087790.0,158292201.0,5.44,5.26,0.03747672,0.70734,50187825.0,0.80665,1174889585.84042,1255841756.16052,,54.98,-90.29115,2021-11-04T14:10:09.301Z,2.7,97.8907,2020-08-20T05:48:11.359Z,,2022-11-26T20:44:47.568Z,0.007600891256623428
2022-11-26,staked-ether,steth,Lido Staked Ether,https://assets.coingecko.com/coins/images/13442/large/steth_logo.png?1608607546,1186.16,5656009436,12,5656022729.0,8150215.0,1202.4,1175.5,5.98,0.50633,36582439.0,0.651,4766925.81032186,4766937.0134876,4766937.0134876,4829.57,-75.4313,2021-11-10T14:40:47.256Z,482.9,145.71792,2020-12-22T04:08:21.854Z,,2022-11-26T20:44:31.171Z,0.0068544532172560915
