date,id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,market_share
2022-10-29,bitcoin,btc,Bitcoin,https://assets.coingecko.com/coins/images/1/large/bitcoin.png?1547033579,20843.0,399175847982,1,436761231793.0,32647667596.0,20946.0,20566.0,277.24,1.34806,4970734217.0,1.26095,19192850.0,21000000.0,21000000.0,69045.0,-69.87729,2021-11-10T14:24:11.849Z,67.81,30571.67175,2013-07-06T00:00:00.000Z,,2022-10-29T19:31:15.071Z,0.3957938103587719
2022-10-29,ethereum,eth,Ethereum,https://assets.coingecko.com/coins/images/279/large/ethereum.png?1595348880,1625.39,195564888231,2,195564888231.0,17024444985.0,1645.08,1549.99,74.71,4.81797,8842200992.0,4.73547,120521729.494931,120521729.494931,,4878.26,-66.73705,2021-11-10T14:24:19.604Z,0.432979,374665.06342,2015-10-20T00:00:00.000Z,"{'times': 103.33289399869147, 'currency': 'btc', 'percentage': 10333.289399869147}",2022-10-29T19:31:28.169Z,0.19390795479396133
2022-10-29,tether,usdt,Tether,https://assets.coingecko.com/coins/images/325/large/Tether-logo.png?1598003707,1.0,68840596042,3,68840596042.0,57256029563.0,1.003,0.994617,0.00065127,0.06514,126712149.0,0.18441,68977092527.3072,68977092527.3072,,1.32,-24.56922,2018-07-24T00:00:00.000Z,0.572521,74.32044,2015-03-02T00:00:00.000Z,,2022-10-29T19:30:28.013Z,0.06825734059957657
2022-10-29,binancecoin,bnb,BNB,https://assets.coingecko.com/coins/images/825/large/bnb-icon2_2x.png?1644979850,304.09,49544364964,4,60687509769.0,1235901006.0,307.55,295.94,5.97,2.00253,991101551.0,2.04127,163276974.63,163276974.63,200000000.0,686.31,-55.78688,2021-05-10T07:24:17.097Z,0.0398177,761967.04624,2017-10-19T00:00:00.000Z,,2022-10-29T19:30:35.401Z,0.04912459781833154
2022-10-29,usd-coin,usdc,USD Coin,https://assets.coingecko.com/coins/images/6319/large/USD_Coin_icon.png?1547042389,0.999219,43565750988,5,43564340835.0,5356804560.0,1.004,0.993051,-0.001053649674511825,-0.10534,-333994172.97413635,-0.76081,43719223415.5307,43717808294.7093,,1.17,-14.90988,2019-05-08T00:40:28.300Z,0.891848,11.88645,2021-05-19T13:14:05.611Z,,2022-10-29T19:31:23.421Z,0.043196637952553414
2022-10-29,ripple,xrp,XRP,https://assets.coingecko.com/coins/images/44/large/xrp-symbol-white-128.png?1605778731,0.470591,23501789916,6,46923427898.0,1484360898.0,0.480383,0.467902,0.00268913,0.57472,68916105.0,0.2941,50085407159.0,99989240406.0,100000000000.0,3.4,-86.1927,2018-01-07T00:00:00.000Z,0.00268621,17368.28662,2014-05-22T00:00:00.000Z,,2022-10-29T19:31:30.227Z,0.023302669808631434
2022-10-29,binance-usd,busd,Binance USD,https://assets.coingecko.com/coins/images/9576/large/BUSD.png?1568947766,0.999717,21369037965,7,21369037965.0,8849144679.0,1.004,0.99537,7.778e-05,0.00778,183676870.0,0.867,21394874614.54,21394874614.54,,1.15,-13.44657,2020-03-13T02:35:42.953Z,0.901127,10.8615,2021-05-19T13:04:37.445Z,,2022-10-29T19:31:37.685Z,0.021187987706736182
2022-10-29,dogecoin,doge,Dogecoin,https://assets.coingecko.com/coins/images/5/large/dogecoin.png?1547792256,0.130122,17862421656,8,,12572128903.0,0.145419,0.083398,0.0461149,54.89434,6470832580.0,56.8036,136683946383.705,,,0.731578,-82.13668,2021-05-08T05:08:23.458Z,8.69e-05,150277.98947,2015-05-06T00:00:00.000Z,,2022-10-29T19:31:29.462Z,0.0177110813823137
2022-10-29,cardano,ada,Cardano,https://assets.coingecko.com/coins/images/975/large/cardano.png?1547034860,0.420251,14722102053,9,18904100403.0,821188521.0,0.433842,0.401521,0.01872969,4.66468,658929406.0,4.6855,35045020830.3234,45000000000.0,45000000000.0,3.09,-86.39121,2021-09-02T06:00:10.474Z,0.01925275,2081.98017,2020-03-13T02:22:55.044Z,,2022-10-29T19:31:27.712Z,0.014597368296466478
2022-10-29,solana,sol,Solana,https://assets.coingecko.com/coins/images/4128/large/solana.png?1640133422,33.05,11820320192,10,,1193573049.0,33.69,31.72,1.33,4.18433,467187224.0,4.11505,358777427.50791,532355627.165807,,259.96,-87.32296,2021-11-06T21:54:35.825Z,0.500801,6480.48455,2020-05-11T19:35:23.449Z,,2022-10-29T19:31:09.755Z,0.011720171929498533
