date,id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,market_share
2022-12-02,bitcoin,btc,Bitcoin,https://assets.coingecko.com/coins/images/1/large/bitcoin.png?1547033579,16969.21,325872929114,1,356004821174.0,21742883701.0,17128.66,16867.76,10.88,0.06413,-75335358.67877197,-0.02311,19222581.0,21000000.0,21000000.0,69045.0,-75.47571,2021-11-10T14:24:11.849Z,67.81,24871.2303,2013-07-06T00:00:00.000Z,,2022-12-02T15:38:12.085Z,0.38693172310172985
2022-12-02,ethereum,eth,Ethereum,https://assets.coingecko.com/coins/images/279/large/ethereum.png?1595348880,1283.78,154608801826,2,154608253540.0,5585375067.0,1296.39,1268.93,13.64,1.07392,1837054435.0,1.20248,120521017.329318,120521017.329318,,4878.26,-73.72798,2021-11-10T14:24:19.604Z,0.432979,295899.99067,2015-10-20T00:00:00.000Z,"{'times': 100.20605526126039, 'currency': 'btc', 'percentage': 10020.605526126039}",2022-12-02T15:38:15.571Z,0.18357784508175634
2022-12-02,tether,usdt,Tether,https://assets.coingecko.com/coins/images/325/large/Tether.png?1668148663,1.001,65412002019,3,65412002019.0,28462323741.0,1.005,0.996815,0.00175252,0.17532,75912854.0,0.11619,65362681003.3144,65362681003.3144,,1.32,-24.34611,2018-07-24T00:00:00.000Z,0.572521,74.83604,2015-03-02T00:00:00.000Z,,2022-12-02T15:35:19.087Z,0.0776682454770317
2022-12-02,binancecoin,bnb,BNB,https://assets.coingecko.com/coins/images/825/large/bnb-icon2_2x.png?1644979850,290.66,47409294291,4,58072235106.0,1009289540.0,294.34,287.9,-1.2900154089534794,-0.44186,-189290990.44608307,-0.39768,163276974.63,163276974.63,200000000.0,686.31,-57.71122,2021-05-10T07:24:17.097Z,0.0398177,728798.78292,2017-10-19T00:00:00.000Z,,2022-12-02T15:37:45.944Z,0.05629237132685024
2022-12-02,usd-coin,usdc,USD Coin,https://assets.coingecko.com/coins/images/6319/large/USD_Coin_icon.png?1547042389,1.001,43222982699,5,43224456510.0,2074081595.0,1.005,0.997179,-0.000994979518472938,-0.09934,-74159782.55569458,-0.17128,43222908857.347,43223034558.467,,1.17,-14.83323,2019-05-08T00:40:28.300Z,0.891848,11.98724,2021-05-19T13:14:05.611Z,,2022-12-02T15:38:31.354Z,0.05132167074691147
2022-12-02,binance-usd,busd,Binance USD,https://assets.coingecko.com/coins/images/9576/large/BUSD.png?1568947766,1.001,22175335622,6,22175335622.0,7525592196.0,1.006,0.993509,0.00400757,0.40188,-26124931.81891632,-0.11767,22152178563.74,22152178563.74,,1.15,-13.35924,2020-03-13T02:35:42.953Z,0.901127,10.97336,2021-05-19T13:04:37.445Z,,2022-12-02T15:38:18.731Z,0.026330327118328917
2022-12-02,ripple,xrp,XRP,https://assets.coingecko.com/coins/images/44/large/xrp-symbol-white-128.png?1605778731,0.390241,19592333145,7,38958683592.0,875165780.0,0.400613,0.387378,-0.008331107736654688,-2.09024,-452860408.7195854,-2.2592,50290028663.0,99989207174.0,100000000000.0,3.4,-88.55618,2018-01-07T00:00:00.000Z,0.00268621,14378.12501,2014-05-22T00:00:00.000Z,,2022-12-02T15:38:20.833Z,0.023263347599904387
2022-12-02,dogecoin,doge,Dogecoin,https://assets.coingecko.com/coins/images/5/large/dogecoin.png?1547792256,0.099528,13642186169,8,,1044947083.0,0.103973,0.098043,-0.002682023618807095,-2.62402,-329836695.5857525,-2.36069,137140276383.705,,,0.731578,-86.41903,2021-05-08T05:08:23.458Z,8.69e-05,114228.12707,2015-05-06T00:00:00.000Z,,2022-12-02T15:38:12.351Z,0.01619832189067521
2022-12-02,cardano,ada,Cardano,https://assets.coingecko.com/coins/images/975/large/cardano.png?1547034860,0.317987,11142653845,9,14307864888.0,194107548.0,0.319493,0.312548,0.00233005,0.73816,105199681.0,0.95312,35045020830.3234,45000000000.0,45000000000.0,3.09,-89.71337,2021-09-02T06:00:10.474Z,0.01925275,1549.31785,2020-03-13T02:22:55.044Z,,2022-12-02T15:38:30.143Z,0.01323045232353036
2022-12-02,matic-network,matic,Polygon,https://assets.coingecko.com/coins/images/4713/large/matic-token-icon.png?1624446912,0.922845,8177763734,10,9220884926.0,429893190.0,0.938533,0.904128,-0.01568770638320538,-1.67151,-43891698.57114315,-0.53385,8868740690.28493,10000000000.0,10000000000.0,2.92,-68.4337,2021-12-27T02:08:34.307Z,0.00314376,29182.01877,2019-05-10T00:00:00.000Z,"{'times': 349.89174788434957, 'currency': 'usd', 'percentage': 34989.17478843496}",2022-12-02T15:38:18.964Z,0.009710030904741132
