date,id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,market_share
2022-11-10,bitcoin,btc,Bitcoin,https://assets.coingecko.com/coins/images/1/large/bitcoin.png?1547033579,17336.54,332419614128,1,363511534639.0,72737427487.0,17898.54,15663.49,947.2,5.77935,12316900909.0,3.8478,19203825.0,21000000.0,21000000.0,69045.0,-74.9292,2021-11-10T14:24:11.849Z,67.81,25427.6926,2013-07-06T00:00:00.000Z,,2022-11-10T18:44:40.011Z,0.38705046563593964
2022-11-10,ethereum,eth,Ethereum,https://assets.coingecko.com/coins/images/279/large/ethereum.png?1595348880,1265.97,152335532452,2,152335532452.0,26920061622.0,1341.99,1087.08,121.43,10.6091,12741102644.0,9.12723,120517018.940905,120517018.940905,,4878.26,-74.08877,2021-11-10T14:24:19.604Z,0.432979,291835.15989,2015-10-20T00:00:00.000Z,"{'times': 96.78047434560627, 'currency': 'btc', 'percentage': 9678.047434560627}",2022-11-10T18:44:41.266Z,0.17737081767305685
2022-11-10,tether,usdt,Tether,https://assets.coingecko.com/coins/images/325/large/tether.png?1667933073,0.999532,68548324444,3,68548324444.0,109507201453.0,1.02,0.961762,0.00392847,0.39458,-1177680006.4205704,-1.68901,68497117639.7224,68497117639.7224,,1.32,-24.36315,2018-07-24T00:00:00.000Z,0.572521,74.79666,2015-03-02T00:00:00.000Z,,2022-11-10T18:40:42.357Z,0.07981376479306514
2022-11-10,binancecoin,bnb,BNB,https://assets.coingecko.com/coins/images/825/large/bnb-icon2_2x.png?1644979850,298.96,48818448907,4,59798326148.0,2749399017.0,311.02,261.58,23.17,8.40195,3242276367.0,7.11397,163276974.63,163276974.63,200000000.0,686.31,-56.43469,2021-05-10T07:24:17.097Z,0.0398177,750801.36259,2017-10-19T00:00:00.000Z,,2022-11-10T18:44:41.494Z,0.0568414214385165
2022-11-10,usd-coin,usdc,USD Coin,https://assets.coingecko.com/coins/images/6319/large/USD_Coin_icon.png?1547042389,1.004,43753440919,5,43737433441.0,11277481523.0,1.019,0.977502,0.01068172,1.07493,959800172.0,2.24286,43570883427.6285,43554942739.32,,1.17,-14.37512,2019-05-08T00:40:28.300Z,0.891848,12.58962,2021-05-19T13:14:05.611Z,,2022-11-10T18:44:39.358Z,0.050944014616275596
2022-11-10,binance-usd,busd,Binance USD,https://assets.coingecko.com/coins/images/9576/large/BUSD.png?1568947766,1.002,22781138659,6,22781138659.0,27539814700.0,1.021,0.978769,0.01397513,1.41412,-169677519.62609482,-0.73931,22737231972.67,22737231972.67,,1.15,-13.19472,2020-03-13T02:35:42.953Z,0.901127,11.18409,2021-05-19T13:04:37.445Z,,2022-11-10T18:44:41.852Z,0.026525060348236998
2022-11-10,ripple,xrp,XRP,https://assets.coingecko.com/coins/images/44/large/xrp-symbol-white-128.png?1605778731,0.380556,19080116107,7,37996618134.0,3686929920.0,0.395503,0.328431,0.03716953,10.82439,1605530110.0,9.1878,50215300844.0,99989233161.0,100000000000.0,3.4,-88.81943,2018-01-07T00:00:00.000Z,0.00268621,14045.08372,2014-05-22T00:00:00.000Z,,2022-11-10T18:44:44.459Z,0.022215800481491806
2022-11-10,cardano,ada,Cardano,https://assets.coingecko.com/coins/images/975/large/cardano.png?1547034860,0.363348,12736527093,8,16354497889.0,1341832981.0,0.377977,0.313316,0.027136,8.07109,759322211.0,6.33973,35045020830.3234,45000000000.0,45000000000.0,3.09,-88.23297,2021-09-02T06:00:10.474Z,0.01925275,1786.68046,2020-03-13T02:22:55.044Z,,2022-11-10T18:44:39.437Z,0.014829686734526474
2022-11-10,dogecoin,doge,Dogecoin,https://assets.coingecko.com/coins/images/5/large/dogecoin.png?1547792256,0.088686,12095439918,9,,3560535048.0,0.094079,0.071839,0.00963064,12.18211,1057372755.0,9.57933,136845026383.705,,,0.731578,-87.91819,2021-05-08T05:08:23.458Z,8.69e-05,101607.76182,2015-05-06T00:00:00.000Z,,2022-11-10T18:44:44.502Z,0.014083241341260858
2022-11-10,matic-network,matic,Polygon,https://assets.coingecko.com/coins/images/4713/large/matic-token-icon.png?1624446912,1.094,9621634704,10,10861176594.0,2602856445.0,1.15,0.778428,0.293615,36.69316,2426195260.0,33.71851,8858740690.28493,10000000000.0,10000000000.0,2.92,-62.76786,2021-12-27T02:08:34.307Z,0.00314376,34437.84867,2019-05-10T00:00:00.000Z,"{'times': 414.89491855471255, 'currency': 'usd', 'percentage': 41489.49185547126}",2022-11-10T18:44:39.816Z,0.011202883446366517
