end,start,tweet_count,query
2022-12-01T00:00:00.000Z,2022-11-30T14:22:45.000Z,156584,Bitcoin
2022-12-02T00:00:00.000Z,2022-12-01T00:00:00.000Z,272598,Bitcoin
2022-12-03T00:00:00.000Z,2022-12-02T00:00:00.000Z,226907,Bitcoin
2022-12-04T00:00:00.000Z,2022-12-03T00:00:00.000Z,201622,Bitcoin
2022-12-05T00:00:00.000Z,2022-12-04T00:00:00.000Z,201481,Bitcoin
2022-12-06T00:00:00.000Z,2022-12-05T00:00:00.000Z,255910,Bitcoin
2022-12-07T00:00:00.000Z,2022-12-06T00:00:00.000Z,261016,Bitcoin
2022-12-07T14:22:45.000Z,2022-12-07T00:00:00.000Z,146010,Bitcoin
2022-12-01T00:00:00.000Z,2022-11-30T14:22:45.000Z,51295,Ethereum
2022-12-02T00:00:00.000Z,2022-12-01T00:00:00.000Z,112408,Ethereum
2022-12-03T00:00:00.000Z,2022-12-02T00:00:00.000Z,109772,Ethereum
2022-12-04T00:00:00.000Z,2022-12-03T00:00:00.000Z,107984,Ethereum
2022-12-05T00:00:00.000Z,2022-12-04T00:00:00.000Z,118148,Ethereum
2022-12-06T00:00:00.000Z,2022-12-05T00:00:00.000Z,117840,Ethereum
2022-12-07T00:00:00.000Z,2022-12-06T00:00:00.000Z,120125,Ethereum
2022-12-07T14:22:45.000Z,2022-12-07T00:00:00.000Z,95647,Ethereum
2022-12-01T00:00:00.000Z,2022-11-30T14:22:46.000Z,1894,Tether
2022-12-02T00:00:00.000Z,2022-12-01T00:00:00.000Z,15019,Tether
2022-12-03T00:00:00.000Z,2022-12-02T00:00:00.000Z,9127,Tether
2022-12-04T00:00:00.000Z,2022-12-03T00:00:00.000Z,5850,Tether
2022-12-05T00:00:00.000Z,2022-12-04T00:00:00.000Z,4297,Tether
2022-12-06T00:00:00.000Z,2022-12-05T00:00:00.000Z,4283,Tether
2022-12-07T00:00:00.000Z,2022-12-06T00:00:00.000Z,6490,Tether
2022-12-07T14:22:46.000Z,2022-12-07T00:00:00.000Z,6265,Tether
2022-12-01T00:00:00.000Z,2022-11-30T14:22:46.000Z,65448,BNB
2022-12-02T00:00:00.000Z,2022-12-01T00:00:00.000Z,189134,BNB
2022-12-03T00:00:00.000Z,2022-12-02T00:00:00.000Z,186478,BNB
2022-12-04T00:00:00.000Z,2022-12-03T00:00:00.000Z,167956,BNB
2022-12-05T00:00:00.000Z,2022-12-04T00:00:00.000Z,187602,BNB
2022-12-06T00:00:00.000Z,2022-12-05T00:00:00.000Z,197893,BNB
2022-12-07T00:00:00.000Z,2022-12-06T00:00:00.000Z,185691,BNB
2022-12-07T14:22:46.000Z,2022-12-07T00:00:00.000Z,129219,BNB
2022-12-01T00:00:00.000Z,2022-11-30T14:22:46.000Z,230,USD Coin
2022-12-02T00:00:00.000Z,2022-12-01T00:00:00.000Z,432,USD Coin
