end,start,tweet_count,query
2022-11-09T00:00:00.000Z,2022-11-08T17:39:22.000Z,105046,Bitcoin
2022-11-10T00:00:00.000Z,2022-11-09T00:00:00.000Z,395637,Bitcoin
2022-11-11T00:00:00.000Z,2022-11-10T00:00:00.000Z,361445,Bitcoin
2022-11-12T00:00:00.000Z,2022-11-11T00:00:00.000Z,309410,Bitcoin
2022-11-13T00:00:00.000Z,2022-11-12T00:00:00.000Z,270423,Bitcoin
2022-11-14T00:00:00.000Z,2022-11-13T00:00:00.000Z,249918,Bitcoin
2022-11-15T00:00:00.000Z,2022-11-14T00:00:00.000Z,316911,Bitcoin
2022-11-15T17:39:22.000Z,2022-11-15T00:00:00.000Z,211841,Bitcoin
2022-11-09T00:00:00.000Z,2022-11-08T17:39:23.000Z,43354,Ethereum
2022-11-10T00:00:00.000Z,2022-11-09T00:00:00.000Z,193892,Ethereum
2022-11-11T00:00:00.000Z,2022-11-10T00:00:00.000Z,184280,Ethereum
2022-11-12T00:00:00.000Z,2022-11-11T00:00:00.000Z,180942,Ethereum
2022-11-13T00:00:00.000Z,2022-11-12T00:00:00.000Z,128367,Ethereum
2022-11-14T00:00:00.000Z,2022-11-13T00:00:00.000Z,127595,Ethereum
2022-11-15T00:00:00.000Z,2022-11-14T00:00:00.000Z,157225,Ethereum
2022-11-15T17:39:23.000Z,2022-11-15T00:00:00.000Z,115152,Ethereum
2022-11-09T00:00:00.000Z,2022-11-08T17:39:23.000Z,1975,Tether
2022-11-10T00:00:00.000Z,2022-11-09T00:00:00.000Z,10692,Tether
2022-11-11T00:00:00.000Z,2022-11-10T00:00:00.000Z,33941,Tether
2022-11-12T00:00:00.000Z,2022-11-11T00:00:00.000Z,21411,Tether
2022-11-13T00:00:00.000Z,2022-11-12T00:00:00.000Z,17833,Tether
2022-11-14T00:00:00.000Z,2022-11-13T00:00:00.000Z,9365,Tether
2022-11-15T00:00:00.000Z,2022-11-14T00:00:00.000Z,8522,Tether
2022-11-15T17:39:23.000Z,2022-11-15T00:00:00.000Z,5441,Tether
2022-11-09T00:00:00.000Z,2022-11-08T17:39:23.000Z,65655,BNB
2022-11-10T00:00:00.000Z,2022-11-09T00:00:00.000Z,282293,BNB
2022-11-11T00:00:00.000Z,2022-11-10T00:00:00.000Z,217919,BNB
2022-11-12T00:00:00.000Z,2022-11-11T00:00:00.000Z,233903,BNB
2022-11-13T00:00:00.000Z,2022-11-12T00:00:00.000Z,194307,BNB
2022-11-14T00:00:00.000Z,2022-11-13T00:00:00.000Z,189736,BNB
2022-11-15T00:00:00.000Z,2022-11-14T00:00:00.000Z,228231,BNB
2022-11-15T17:39:23.000Z,2022-11-15T00:00:00.000Z,185753,BNB
2022-11-09T00:00:00.000Z,2022-11-08T17:39:23.000Z,191,USD Coin
2022-11-10T00:00:00.000Z,2022-11-09T00:00:00.000Z,561,USD Coin
2022-11-11T00:00:00.000Z,2022-11-10T00:00:00.000Z,618,USD Coin
2022-11-12T00:00:00.000Z,2022-11-11T00:00:00.000Z,929,USD Coin
2022-11-13T00:00:00.000Z,2022-11-12T00:00:00.000Z,563,USD Coin
2022-11-14T00:00:00.000Z,2022-11-13T00:00:00.000Z,697,USD Coin
2022-11-15T00:00:00.000Z,2022-11-14T00:00:00.000Z,683,USD Coin
2022-11-15T17:39:23.000Z,2022-11-15T00:00:00.000Z,388,USD Coin
2022-11-09T00:00:00.000Z,2022-11-08T17:39:24.000Z,598,Binance USD
2022-11-10T00:00:00.000Z,2022-11-09T00:00:00.000Z,3870,Binance USD
2022-11-11T00:00:00.000Z,2022-11-10T00:00:00.000Z,2372,Binance USD
2022-11-12T00:00:00.000Z,2022-11-11T00:00:00.000Z,1753,Binance USD
2022-11-13T00:00:00.000Z,2022-11-12T00:00:00.000Z,1353,Binance USD
2022-11-14T00:00:00.000Z,2022-11-13T00:00:00.000Z,1204,Binance USD
2022-11-15T00:00:00.000Z,2022-11-14T00:00:00.000Z,1972,Binance USD
