end,start,tweet_count,query
2022-10-26T00:00:00.000Z,2022-10-25T17:58:58.000Z,75511.0,Bitcoin
2022-10-27T00:00:00.000Z,2022-10-26T00:00:00.000Z,267435.0,Bitcoin
2022-10-28T00:00:00.000Z,2022-10-27T00:00:00.000Z,264925.0,Bitcoin
2022-10-29T00:00:00.000Z,2022-10-28T00:00:00.000Z,245087.0,Bitcoin
2022-10-30T00:00:00.000Z,2022-10-29T00:00:00.000Z,232152.0,Bitcoin
2022-10-31T00:00:00.000Z,2022-10-30T00:00:00.000Z,213488.0,Bitcoin
2022-11-01T00:00:00.000Z,2022-10-31T00:00:00.000Z,351671.0,Bitcoin
2022-11-01T17:58:58.000Z,2022-11-01T00:00:00.000Z,235093.0,Bitcoin
2022-10-26T00:00:00.000Z,2022-10-25T17:58:59.000Z,38477.0,Ethereum
2022-10-27T00:00:00.000Z,2022-10-26T00:00:00.000Z,174925.0,Ethereum
2022-10-28T00:00:00.000Z,2022-10-27T00:00:00.000Z,185540.0,Ethereum
2022-10-29T00:00:00.000Z,2022-10-28T00:00:00.000Z,166170.0,Ethereum
2022-10-30T00:00:00.000Z,2022-10-29T00:00:00.000Z,151879.0,Ethereum
2022-10-31T00:00:00.000Z,2022-10-30T00:00:00.000Z,156326.0,Ethereum
2022-11-01T00:00:00.000Z,2022-10-31T00:00:00.000Z,181545.0,Ethereum
2022-11-01T17:58:59.000Z,2022-11-01T00:00:00.000Z,171252.0,Ethereum
2022-10-26T00:00:00.000Z,2022-10-25T17:58:59.000Z,855.0,Tether
2022-10-27T00:00:00.000Z,2022-10-26T00:00:00.000Z,3103.0,Tether
2022-10-28T00:00:00.000Z,2022-10-27T00:00:00.000Z,2832.0,Tether
2022-10-29T00:00:00.000Z,2022-10-28T00:00:00.000Z,5270.0,Tether
2022-10-30T00:00:00.000Z,2022-10-29T00:00:00.000Z,4095.0,Tether
2022-10-31T00:00:00.000Z,2022-10-30T00:00:00.000Z,4211.0,Tether
2022-11-01T00:00:00.000Z,2022-10-31T00:00:00.000Z,7593.0,Tether
