end,start,tweet_count,query
2022-11-11T00:00:00.000Z,2022-11-10T18:18:32.000Z,70148,Bitcoin
2022-11-12T00:00:00.000Z,2022-11-11T00:00:00.000Z,302828,Bitcoin
2022-11-13T00:00:00.000Z,2022-11-12T00:00:00.000Z,264626,Bitcoin
2022-11-14T00:00:00.000Z,2022-11-13T00:00:00.000Z,245419,Bitcoin
2022-11-15T00:00:00.000Z,2022-11-14T00:00:00.000Z,310462,Bitcoin
2022-11-16T00:00:00.000Z,2022-11-15T00:00:00.000Z,279078,Bitcoin
2022-11-17T00:00:00.000Z,2022-11-16T00:00:00.000Z,266410,Bitcoin
2022-11-17T18:18:32.000Z,2022-11-17T00:00:00.000Z,283417,Bitcoin
2022-11-11T00:00:00.000Z,2022-11-10T18:18:33.000Z,39121,Ethereum
2022-11-12T00:00:00.000Z,2022-11-11T00:00:00.000Z,177643,Ethereum
2022-11-13T00:00:00.000Z,2022-11-12T00:00:00.000Z,125411,Ethereum
2022-11-14T00:00:00.000Z,2022-11-13T00:00:00.000Z,124678,Ethereum
2022-11-15T00:00:00.000Z,2022-11-14T00:00:00.000Z,152857,Ethereum
2022-11-16T00:00:00.000Z,2022-11-15T00:00:00.000Z,145967,Ethereum
2022-11-17T00:00:00.000Z,2022-11-16T00:00:00.000Z,138747,Ethereum
2022-11-17T18:18:33.000Z,2022-11-17T00:00:00.000Z,117070,Ethereum
2022-11-11T00:00:00.000Z,2022-11-10T18:18:33.000Z,5433,Tether
2022-11-12T00:00:00.000Z,2022-11-11T00:00:00.000Z,20896,Tether
2022-11-13T00:00:00.000Z,2022-11-12T00:00:00.000Z,17589,Tether
2022-11-14T00:00:00.000Z,2022-11-13T00:00:00.000Z,9066,Tether
2022-11-15T00:00:00.000Z,2022-11-14T00:00:00.000Z,8219,Tether
2022-11-16T00:00:00.000Z,2022-11-15T00:00:00.000Z,7060,Tether
2022-11-17T00:00:00.000Z,2022-11-16T00:00:00.000Z,7771,Tether
2022-11-17T18:18:33.000Z,2022-11-17T00:00:00.000Z,9155,Tether
2022-11-11T00:00:00.000Z,2022-11-10T18:18:33.000Z,133,USD Coin
2022-11-12T00:00:00.000Z,2022-11-11T00:00:00.000Z,928,USD Coin
2022-11-13T00:00:00.000Z,2022-11-12T00:00:00.000Z,557,USD Coin
2022-11-14T00:00:00.000Z,2022-11-13T00:00:00.000Z,694,USD Coin
