end,start,tweet_count,query
2022-11-24T00:00:00.000Z,2022-11-23T19:40:47.000Z,41918,Bitcoin
2022-11-25T00:00:00.000Z,2022-11-24T00:00:00.000Z,257273,Bitcoin
2022-11-26T00:00:00.000Z,2022-11-25T00:00:00.000Z,330843,Bitcoin
2022-11-27T00:00:00.000Z,2022-11-26T00:00:00.000Z,281717,Bitcoin
2022-11-28T00:00:00.000Z,2022-11-27T00:00:00.000Z,346675,Bitcoin
2022-11-29T00:00:00.000Z,2022-11-28T00:00:00.000Z,395157,Bitcoin
2022-11-30T00:00:00.000Z,2022-11-29T00:00:00.000Z,274198,Bitcoin
2022-11-30T19:40:47.000Z,2022-11-30T00:00:00.000Z,273327,Bitcoin
2022-11-24T00:00:00.000Z,2022-11-23T19:40:47.000Z,24477,Ethereum
2022-11-25T00:00:00.000Z,2022-11-24T00:00:00.000Z,162902,Ethereum
2022-11-26T00:00:00.000Z,2022-11-25T00:00:00.000Z,157849,Ethereum
2022-11-27T00:00:00.000Z,2022-11-26T00:00:00.000Z,153751,Ethereum
2022-11-28T00:00:00.000Z,2022-11-27T00:00:00.000Z,139818,Ethereum
2022-11-29T00:00:00.000Z,2022-11-28T00:00:00.000Z,151465,Ethereum
2022-11-30T00:00:00.000Z,2022-11-29T00:00:00.000Z,152580,Ethereum
2022-11-30T19:40:47.000Z,2022-11-30T00:00:00.000Z,107905,Ethereum
2022-11-24T00:00:00.000Z,2022-11-23T19:40:47.000Z,742,Tether
2022-11-25T00:00:00.000Z,2022-11-24T00:00:00.000Z,5792,Tether
2022-11-26T00:00:00.000Z,2022-11-25T00:00:00.000Z,6164,Tether
2022-11-27T00:00:00.000Z,2022-11-26T00:00:00.000Z,13013,Tether
2022-11-28T00:00:00.000Z,2022-11-27T00:00:00.000Z,15455,Tether
2022-11-29T00:00:00.000Z,2022-11-28T00:00:00.000Z,8523,Tether
2022-11-30T00:00:00.000Z,2022-11-29T00:00:00.000Z,6182,Tether
2022-11-30T19:40:47.000Z,2022-11-30T00:00:00.000Z,4442,Tether
2022-11-24T00:00:00.000Z,2022-11-23T19:40:48.000Z,21081,BNB
2022-11-25T00:00:00.000Z,2022-11-24T00:00:00.000Z,204641,BNB
