end,start,tweet_count,query
2022-11-04T00:00:00.000Z,2022-11-03T18:15:25.000Z,56295,Bitcoin
2022-11-05T00:00:00.000Z,2022-11-04T00:00:00.000Z,265970,Bitcoin
2022-11-06T00:00:00.000Z,2022-11-05T00:00:00.000Z,245386,Bitcoin
2022-11-07T00:00:00.000Z,2022-11-06T00:00:00.000Z,230148,Bitcoin
2022-11-08T00:00:00.000Z,2022-11-07T00:00:00.000Z,265239,Bitcoin
2022-11-09T00:00:00.000Z,2022-11-08T00:00:00.000Z,314018,Bitcoin
2022-11-10T00:00:00.000Z,2022-11-09T00:00:00.000Z,414766,Bitcoin
2022-11-10T18:15:25.000Z,2022-11-10T00:00:00.000Z,306460,Bitcoin
2022-11-04T00:00:00.000Z,2022-11-03T18:15:25.000Z,39280,Ethereum
2022-11-05T00:00:00.000Z,2022-11-04T00:00:00.000Z,250771,Ethereum
2022-11-06T00:00:00.000Z,2022-11-05T00:00:00.000Z,147668,Ethereum
2022-11-07T00:00:00.000Z,2022-11-06T00:00:00.000Z,305964,Ethereum
2022-11-08T00:00:00.000Z,2022-11-07T00:00:00.000Z,175767,Ethereum
2022-11-09T00:00:00.000Z,2022-11-08T00:00:00.000Z,180184,Ethereum
2022-11-10T00:00:00.000Z,2022-11-09T00:00:00.000Z,201090,Ethereum
2022-11-10T18:15:25.000Z,2022-11-10T00:00:00.000Z,150503,Ethereum
2022-11-04T00:00:00.000Z,2022-11-03T18:15:26.000Z,695,Tether
2022-11-05T00:00:00.000Z,2022-11-04T00:00:00.000Z,3314,Tether
2022-11-06T00:00:00.000Z,2022-11-05T00:00:00.000Z,4562,Tether
2022-11-07T00:00:00.000Z,2022-11-06T00:00:00.000Z,4667,Tether
2022-11-08T00:00:00.000Z,2022-11-07T00:00:00.000Z,4373,Tether
2022-11-09T00:00:00.000Z,2022-11-08T00:00:00.000Z,5177,Tether
2022-11-10T00:00:00.000Z,2022-11-09T00:00:00.000Z,11957,Tether
2022-11-10T18:15:26.000Z,2022-11-10T00:00:00.000Z,29778,Tether
2022-11-04T00:00:00.000Z,2022-11-03T18:15:26.000Z,38738,BNB
2022-11-05T00:00:00.000Z,2022-11-04T00:00:00.000Z,228801,BNB
2022-11-06T00:00:00.000Z,2022-11-05T00:00:00.000Z,213659,BNB
2022-11-07T00:00:00.000Z,2022-11-06T00:00:00.000Z,233271,BNB
2022-11-08T00:00:00.000Z,2022-11-07T00:00:00.000Z,283674,BNB
2022-11-09T00:00:00.000Z,2022-11-08T00:00:00.000Z,334437,BNB
2022-11-10T00:00:00.000Z,2022-11-09T00:00:00.000Z,315689,BNB
2022-11-10T18:15:26.000Z,2022-11-10T00:00:00.000Z,196593,BNB
2022-11-04T00:00:00.000Z,2022-11-03T18:15:26.000Z,213,USD Coin
2022-11-05T00:00:00.000Z,2022-11-04T00:00:00.000Z,861,USD Coin
2022-11-06T00:00:00.000Z,2022-11-05T00:00:00.000Z,571,USD Coin
2022-11-07T00:00:00.000Z,2022-11-06T00:00:00.000Z,448,USD Coin
2022-11-08T00:00:00.000Z,2022-11-07T00:00:00.000Z,638,USD Coin
2022-11-09T00:00:00.000Z,2022-11-08T00:00:00.000Z,554,USD Coin
2022-11-10T00:00:00.000Z,2022-11-09T00:00:00.000Z,575,USD Coin
2022-11-10T18:15:26.000Z,2022-11-10T00:00:00.000Z,489,USD Coin
2022-11-04T00:00:00.000Z,2022-11-03T18:15:26.000Z,192,Binance USD
2022-11-05T00:00:00.000Z,2022-11-04T00:00:00.000Z,957,Binance USD
2022-11-06T00:00:00.000Z,2022-11-05T00:00:00.000Z,798,Binance USD
2022-11-07T00:00:00.000Z,2022-11-06T00:00:00.000Z,4382,Binance USD
2022-11-08T00:00:00.000Z,2022-11-07T00:00:00.000Z,2095,Binance USD
2022-11-09T00:00:00.000Z,2022-11-08T00:00:00.000Z,2369,Binance USD
2022-11-10T00:00:00.000Z,2022-11-09T00:00:00.000Z,3914,Binance USD
2022-11-10T18:15:26.000Z,2022-11-10T00:00:00.000Z,2016,Binance USD
2022-11-04T00:00:00.000Z,2022-11-03T18:15:27.000Z,23810,XRP
2022-11-05T00:00:00.000Z,2022-11-04T00:00:00.000Z,100666,XRP
2022-11-06T00:00:00.000Z,2022-11-05T00:00:00.000Z,91731,XRP
2022-11-07T00:00:00.000Z,2022-11-06T00:00:00.000Z,64886,XRP
2022-11-08T00:00:00.000Z,2022-11-07T00:00:00.000Z,73924,XRP
2022-11-09T00:00:00.000Z,2022-11-08T00:00:00.000Z,96774,XRP
2022-11-10T00:00:00.000Z,2022-11-09T00:00:00.000Z,74540,XRP
2022-11-10T18:15:27.000Z,2022-11-10T00:00:00.000Z,44020,XRP
2022-11-04T00:00:00.000Z,2022-11-03T18:15:27.000Z,8544,Cardano
2022-11-05T00:00:00.000Z,2022-11-04T00:00:00.000Z,37482,Cardano
2022-11-06T00:00:00.000Z,2022-11-05T00:00:00.000Z,25737,Cardano
2022-11-07T00:00:00.000Z,2022-11-06T00:00:00.000Z,26607,Cardano
2022-11-08T00:00:00.000Z,2022-11-07T00:00:00.000Z,34935,Cardano
2022-11-09T00:00:00.000Z,2022-11-08T00:00:00.000Z,33689,Cardano
2022-11-10T00:00:00.000Z,2022-11-09T00:00:00.000Z,39588,Cardano
2022-11-10T18:15:27.000Z,2022-11-10T00:00:00.000Z,28073,Cardano
2022-11-04T00:00:00.000Z,2022-11-03T18:15:27.000Z,16106,Dogecoin
2022-11-05T00:00:00.000Z,2022-11-04T00:00:00.000Z,67132,Dogecoin
2022-11-06T00:00:00.000Z,2022-11-05T00:00:00.000Z,61961,Dogecoin
2022-11-07T00:00:00.000Z,2022-11-06T00:00:00.000Z,53900,Dogecoin
2022-11-08T00:00:00.000Z,2022-11-07T00:00:00.000Z,44229,Dogecoin
2022-11-09T00:00:00.000Z,2022-11-08T00:00:00.000Z,39262,Dogecoin
2022-11-10T00:00:00.000Z,2022-11-09T00:00:00.000Z,34541,Dogecoin
2022-11-10T18:15:27.000Z,2022-11-10T00:00:00.000Z,30340,Dogecoin
2022-11-04T00:00:00.000Z,2022-11-03T18:15:28.000Z,13347,Polygon
2022-11-05T00:00:00.000Z,2022-11-04T00:00:00.000Z,61181,Polygon
2022-11-06T00:00:00.000Z,2022-11-05T00:00:00.000Z,48078,Polygon
2022-11-07T00:00:00.000Z,2022-11-06T00:00:00.000Z,65087,Polygon
2022-11-08T00:00:00.000Z,2022-11-07T00:00:00.000Z,69953,Polygon
2022-11-09T00:00:00.000Z,2022-11-08T00:00:00.000Z,63296,Polygon
2022-11-10T00:00:00.000Z,2022-11-09T00:00:00.000Z,53645,Polygon
2022-11-10T18:15:28.000Z,2022-11-10T00:00:00.000Z,47664,Polygon
2022-11-04T00:00:00.000Z,2022-11-03T18:15:28.000Z,1900,Polkadot
2022-11-05T00:00:00.000Z,2022-11-04T00:00:00.000Z,8374,Polkadot
2022-11-06T00:00:00.000Z,2022-11-05T00:00:00.000Z,8365,Polkadot
2022-11-07T00:00:00.000Z,2022-11-06T00:00:00.000Z,5013,Polkadot
2022-11-08T00:00:00.000Z,2022-11-07T00:00:00.000Z,5996,Polkadot
2022-11-09T00:00:00.000Z,2022-11-08T00:00:00.000Z,6091,Polkadot
2022-11-10T00:00:00.000Z,2022-11-09T00:00:00.000Z,5569,Polkadot
2022-11-10T18:15:28.000Z,2022-11-10T00:00:00.000Z,4147,Polkadot
2022-11-04T00:00:00.000Z,2022-11-03T18:15:28.000Z,24091,Solana
2022-11-05T00:00:00.000Z,2022-11-04T00:00:00.000Z,102688,Solana
2022-11-06T00:00:00.000Z,2022-11-05T00:00:00.000Z,106481,Solana
2022-11-07T00:00:00.000Z,2022-11-06T00:00:00.000Z,107829,Solana
2022-11-08T00:00:00.000Z,2022-11-07T00:00:00.000Z,134568,Solana
2022-11-09T00:00:00.000Z,2022-11-08T00:00:00.000Z,125099,Solana
2022-11-10T00:00:00.000Z,2022-11-09T00:00:00.000Z,189689,Solana
2022-11-10T18:15:28.000Z,2022-11-10T00:00:00.000Z,129751,Solana
2022-11-04T00:00:00.000Z,2022-11-03T18:15:29.000Z,1877,Shiba Inu
2022-11-05T00:00:00.000Z,2022-11-04T00:00:00.000Z,5831,Shiba Inu
2022-11-06T00:00:00.000Z,2022-11-05T00:00:00.000Z,5305,Shiba Inu
2022-11-07T00:00:00.000Z,2022-11-06T00:00:00.000Z,7053,Shiba Inu
2022-11-08T00:00:00.000Z,2022-11-07T00:00:00.000Z,15401,Shiba Inu
