end,start,tweet_count,query
2022-10-23T00:00:00.000Z,2022-10-22T17:59:36.000Z,48942,Bitcoin
2022-10-24T00:00:00.000Z,2022-10-23T00:00:00.000Z,225268,Bitcoin
2022-10-25T00:00:00.000Z,2022-10-24T00:00:00.000Z,226621,Bitcoin
2022-10-26T00:00:00.000Z,2022-10-25T00:00:00.000Z,259990,Bitcoin
2022-10-27T00:00:00.000Z,2022-10-26T00:00:00.000Z,269799,Bitcoin
2022-10-28T00:00:00.000Z,2022-10-27T00:00:00.000Z,269360,Bitcoin
2022-10-29T00:00:00.000Z,2022-10-28T00:00:00.000Z,250434,Bitcoin
2022-10-29T17:59:36.000Z,2022-10-29T00:00:00.000Z,183304,Bitcoin
2022-10-23T00:00:00.000Z,2022-10-22T17:59:37.000Z,32453,Ethereum
2022-10-24T00:00:00.000Z,2022-10-23T00:00:00.000Z,131093,Ethereum
2022-10-25T00:00:00.000Z,2022-10-24T00:00:00.000Z,145895,Ethereum
2022-10-26T00:00:00.000Z,2022-10-25T00:00:00.000Z,150588,Ethereum
2022-10-27T00:00:00.000Z,2022-10-26T00:00:00.000Z,177865,Ethereum
2022-10-28T00:00:00.000Z,2022-10-27T00:00:00.000Z,189552,Ethereum
2022-10-29T00:00:00.000Z,2022-10-28T00:00:00.000Z,171259,Ethereum
2022-10-29T17:59:37.000Z,2022-10-29T00:00:00.000Z,122368,Ethereum
2022-10-23T00:00:00.000Z,2022-10-22T17:59:37.000Z,682,Tether
2022-10-24T00:00:00.000Z,2022-10-23T00:00:00.000Z,2665,Tether
2022-10-25T00:00:00.000Z,2022-10-24T00:00:00.000Z,3478,Tether
2022-10-26T00:00:00.000Z,2022-10-25T00:00:00.000Z,4053,Tether
2022-10-27T00:00:00.000Z,2022-10-26T00:00:00.000Z,3152,Tether
2022-10-28T00:00:00.000Z,2022-10-27T00:00:00.000Z,2951,Tether
2022-10-29T00:00:00.000Z,2022-10-28T00:00:00.000Z,5368,Tether
2022-10-29T17:59:37.000Z,2022-10-29T00:00:00.000Z,3455,Tether
2022-10-23T00:00:00.000Z,2022-10-22T17:59:37.000Z,32421,BNB
2022-10-24T00:00:00.000Z,2022-10-23T00:00:00.000Z,193508,BNB
2022-10-25T00:00:00.000Z,2022-10-24T00:00:00.000Z,190858,BNB
2022-10-26T00:00:00.000Z,2022-10-25T00:00:00.000Z,191054,BNB
2022-10-27T00:00:00.000Z,2022-10-26T00:00:00.000Z,197193,BNB
2022-10-28T00:00:00.000Z,2022-10-27T00:00:00.000Z,237233,BNB
2022-10-29T00:00:00.000Z,2022-10-28T00:00:00.000Z,351128,BNB
2022-10-29T17:59:37.000Z,2022-10-29T00:00:00.000Z,299961,BNB
2022-10-23T00:00:00.000Z,2022-10-22T17:59:38.000Z,96,USD Coin
2022-10-24T00:00:00.000Z,2022-10-23T00:00:00.000Z,412,USD Coin
2022-10-25T00:00:00.000Z,2022-10-24T00:00:00.000Z,345,USD Coin
2022-10-26T00:00:00.000Z,2022-10-25T00:00:00.000Z,385,USD Coin
2022-10-27T00:00:00.000Z,2022-10-26T00:00:00.000Z,501,USD Coin
2022-10-28T00:00:00.000Z,2022-10-27T00:00:00.000Z,347,USD Coin
2022-10-29T00:00:00.000Z,2022-10-28T00:00:00.000Z,352,USD Coin
2022-10-29T17:59:38.000Z,2022-10-29T00:00:00.000Z,239,USD Coin
2022-10-23T00:00:00.000Z,2022-10-22T17:59:38.000Z,9904,XRP
2022-10-24T00:00:00.000Z,2022-10-23T00:00:00.000Z,42126,XRP
2022-10-25T00:00:00.000Z,2022-10-24T00:00:00.000Z,52564,XRP
2022-10-26T00:00:00.000Z,2022-10-25T00:00:00.000Z,64632,XRP
2022-10-27T00:00:00.000Z,2022-10-26T00:00:00.000Z,75210,XRP
2022-10-28T00:00:00.000Z,2022-10-27T00:00:00.000Z,62906,XRP
2022-10-29T00:00:00.000Z,2022-10-28T00:00:00.000Z,52049,XRP
2022-10-29T17:59:38.000Z,2022-10-29T00:00:00.000Z,50263,XRP
2022-10-23T00:00:00.000Z,2022-10-22T17:59:38.000Z,182,Binance USD
2022-10-24T00:00:00.000Z,2022-10-23T00:00:00.000Z,805,Binance USD
2022-10-25T00:00:00.000Z,2022-10-24T00:00:00.000Z,842,Binance USD
2022-10-26T00:00:00.000Z,2022-10-25T00:00:00.000Z,948,Binance USD
2022-10-27T00:00:00.000Z,2022-10-26T00:00:00.000Z,1281,Binance USD
2022-10-28T00:00:00.000Z,2022-10-27T00:00:00.000Z,1231,Binance USD
2022-10-29T00:00:00.000Z,2022-10-28T00:00:00.000Z,1076,Binance USD
2022-10-29T17:59:38.000Z,2022-10-29T00:00:00.000Z,550,Binance USD
2022-10-23T00:00:00.000Z,2022-10-22T17:59:39.000Z,4577,Dogecoin
2022-10-24T00:00:00.000Z,2022-10-23T00:00:00.000Z,26816,Dogecoin
2022-10-25T00:00:00.000Z,2022-10-24T00:00:00.000Z,28381,Dogecoin
2022-10-26T00:00:00.000Z,2022-10-25T00:00:00.000Z,25113,Dogecoin
2022-10-27T00:00:00.000Z,2022-10-26T00:00:00.000Z,20131,Dogecoin
2022-10-28T00:00:00.000Z,2022-10-27T00:00:00.000Z,39489,Dogecoin
2022-10-29T00:00:00.000Z,2022-10-28T00:00:00.000Z,68095,Dogecoin
2022-10-29T17:59:39.000Z,2022-10-29T00:00:00.000Z,120999,Dogecoin
2022-10-23T00:00:00.000Z,2022-10-22T17:59:39.000Z,9551,Cardano
2022-10-24T00:00:00.000Z,2022-10-23T00:00:00.000Z,33997,Cardano
2022-10-25T00:00:00.000Z,2022-10-24T00:00:00.000Z,37942,Cardano
2022-10-26T00:00:00.000Z,2022-10-25T00:00:00.000Z,38218,Cardano
2022-10-27T00:00:00.000Z,2022-10-26T00:00:00.000Z,33992,Cardano
2022-10-28T00:00:00.000Z,2022-10-27T00:00:00.000Z,33852,Cardano
2022-10-29T00:00:00.000Z,2022-10-28T00:00:00.000Z,32573,Cardano
2022-10-29T17:59:39.000Z,2022-10-29T00:00:00.000Z,25373,Cardano
2022-10-23T00:00:00.000Z,2022-10-22T17:59:39.000Z,20563,Solana
2022-10-24T00:00:00.000Z,2022-10-23T00:00:00.000Z,77594,Solana
2022-10-25T00:00:00.000Z,2022-10-24T00:00:00.000Z,79642,Solana
2022-10-26T00:00:00.000Z,2022-10-25T00:00:00.000Z,76659,Solana
2022-10-27T00:00:00.000Z,2022-10-26T00:00:00.000Z,86871,Solana
2022-10-28T00:00:00.000Z,2022-10-27T00:00:00.000Z,98740,Solana
2022-10-29T00:00:00.000Z,2022-10-28T00:00:00.000Z,102970,Solana
2022-10-29T17:59:39.000Z,2022-10-29T00:00:00.000Z,63145,Solana
2022-10-23T00:00:00.000Z,2022-10-22T17:59:40.000Z,1348,Shiba Inu
2022-10-24T00:00:00.000Z,2022-10-23T00:00:00.000Z,6713,Shiba Inu
2022-10-25T00:00:00.000Z,2022-10-24T00:00:00.000Z,5819,Shiba Inu
2022-10-26T00:00:00.000Z,2022-10-25T00:00:00.000Z,5955,Shiba Inu
2022-10-27T00:00:00.000Z,2022-10-26T00:00:00.000Z,5404,Shiba Inu
2022-10-28T00:00:00.000Z,2022-10-27T00:00:00.000Z,5618,Shiba Inu
2022-10-29T00:00:00.000Z,2022-10-28T00:00:00.000Z,5069,Shiba Inu
2022-10-29T17:59:40.000Z,2022-10-29T00:00:00.000Z,6715,Shiba Inu
2022-10-23T00:00:00.000Z,2022-10-22T17:59:40.000Z,5291,Polygon
2022-10-24T00:00:00.000Z,2022-10-23T00:00:00.000Z,25396,Polygon
2022-10-25T00:00:00.000Z,2022-10-24T00:00:00.000Z,45344,Polygon
2022-10-26T00:00:00.000Z,2022-10-25T00:00:00.000Z,39890,Polygon
2022-10-27T00:00:00.000Z,2022-10-26T00:00:00.000Z,37487,Polygon
2022-10-28T00:00:00.000Z,2022-10-27T00:00:00.000Z,45156,Polygon
2022-10-29T00:00:00.000Z,2022-10-28T00:00:00.000Z,34344,Polygon
2022-10-29T17:59:40.000Z,2022-10-29T00:00:00.000Z,26467,Polygon
