end,start,tweet_count,query
2022-10-30T00:00:00.000Z,2022-10-29T00:00:00.000Z,146143,Uniswap
2022-10-31T00:00:00.000Z,2022-10-30T00:00:00.000Z,162741,Uniswap
2022-11-01T00:00:00.000Z,2022-10-31T00:00:00.000Z,87032,Uniswap
2022-11-02T00:00:00.000Z,2022-11-01T00:00:00.000Z,62225,Uniswap
2022-11-03T00:00:00.000Z,2022-11-02T00:00:00.000Z,76371,Uniswap
2022-11-04T00:00:00.000Z,2022-11-03T00:00:00.000Z,97816,Uniswap
2022-11-04T19:52:40.000Z,2022-11-04T00:00:00.000Z,122734,Uniswap
2022-10-29T00:00:00.000Z,2022-10-28T19:52:40.000Z,16642,Dai
2022-10-30T00:00:00.000Z,2022-10-29T00:00:00.000Z,77406,Dai
2022-10-31T00:00:00.000Z,2022-10-30T00:00:00.000Z,178896,Dai
2022-11-01T00:00:00.000Z,2022-10-31T00:00:00.000Z,159821,Dai
2022-11-02T00:00:00.000Z,2022-11-01T00:00:00.000Z,105048,Dai
2022-11-03T00:00:00.000Z,2022-11-02T00:00:00.000Z,89901,Dai
2022-11-04T00:00:00.000Z,2022-11-03T00:00:00.000Z,91935,Dai
2022-11-04T19:52:40.000Z,2022-11-04T00:00:00.000Z,67190,Dai
2022-10-29T00:00:00.000Z,2022-10-28T19:52:40.000Z,98,OKB
2022-10-30T00:00:00.000Z,2022-10-29T00:00:00.000Z,762,OKB
2022-10-31T00:00:00.000Z,2022-10-30T00:00:00.000Z,783,OKB
2022-11-01T00:00:00.000Z,2022-10-31T00:00:00.000Z,846,OKB
2022-11-02T00:00:00.000Z,2022-11-01T00:00:00.000Z,954,OKB
2022-11-03T00:00:00.000Z,2022-11-02T00:00:00.000Z,753,OKB
2022-11-04T00:00:00.000Z,2022-11-03T00:00:00.000Z,958,OKB
2022-11-04T19:52:40.000Z,2022-11-04T00:00:00.000Z,1876,OKB
2022-10-29T00:00:00.000Z,2022-10-28T19:52:40.000Z,24,Wrapped Bitcoin
2022-10-30T00:00:00.000Z,2022-10-29T00:00:00.000Z,89,Wrapped Bitcoin
2022-10-31T00:00:00.000Z,2022-10-30T00:00:00.000Z,54,Wrapped Bitcoin
2022-11-01T00:00:00.000Z,2022-10-31T00:00:00.000Z,40,Wrapped Bitcoin
2022-11-02T00:00:00.000Z,2022-11-01T00:00:00.000Z,41,Wrapped Bitcoin
2022-11-03T00:00:00.000Z,2022-11-02T00:00:00.000Z,88,Wrapped Bitcoin
2022-11-04T00:00:00.000Z,2022-11-03T00:00:00.000Z,97,Wrapped Bitcoin
2022-11-04T19:52:40.000Z,2022-11-04T00:00:00.000Z,97,Wrapped Bitcoin
2022-10-29T00:00:00.000Z,2022-10-28T19:52:40.000Z,584,Litecoin
2022-10-30T00:00:00.000Z,2022-10-29T00:00:00.000Z,3357,Litecoin
2022-10-31T00:00:00.000Z,2022-10-30T00:00:00.000Z,2190,Litecoin
2022-11-01T00:00:00.000Z,2022-10-31T00:00:00.000Z,2931,Litecoin
2022-11-02T00:00:00.000Z,2022-11-01T00:00:00.000Z,4577,Litecoin
2022-11-03T00:00:00.000Z,2022-11-02T00:00:00.000Z,7990,Litecoin
2022-11-04T00:00:00.000Z,2022-11-03T00:00:00.000Z,7411,Litecoin
2022-11-04T19:52:40.000Z,2022-11-04T00:00:00.000Z,5473,Litecoin
2022-10-29T00:00:00.000Z,2022-10-28T19:52:41.000Z,44,Cosmos Hub
2022-10-30T00:00:00.000Z,2022-10-29T00:00:00.000Z,630,Cosmos Hub
2022-10-31T00:00:00.000Z,2022-10-30T00:00:00.000Z,254,Cosmos Hub
2022-11-01T00:00:00.000Z,2022-10-31T00:00:00.000Z,368,Cosmos Hub
2022-11-02T00:00:00.000Z,2022-11-01T00:00:00.000Z,294,Cosmos Hub
2022-11-03T00:00:00.000Z,2022-11-02T00:00:00.000Z,297,Cosmos Hub
2022-11-04T00:00:00.000Z,2022-11-03T00:00:00.000Z,211,Cosmos Hub
2022-11-04T19:52:41.000Z,2022-11-04T00:00:00.000Z,289,Cosmos Hub
2022-10-29T00:00:00.000Z,2022-10-28T19:52:41.000Z,1184,Chainlink
2022-10-30T00:00:00.000Z,2022-10-29T00:00:00.000Z,5402,Chainlink
2022-10-31T00:00:00.000Z,2022-10-30T00:00:00.000Z,4718,Chainlink
2022-11-01T00:00:00.000Z,2022-10-31T00:00:00.000Z,5532,Chainlink
2022-11-02T00:00:00.000Z,2022-11-01T00:00:00.000Z,9376,Chainlink
2022-11-03T00:00:00.000Z,2022-11-02T00:00:00.000Z,8803,Chainlink
2022-11-04T00:00:00.000Z,2022-11-03T00:00:00.000Z,10226,Chainlink
2022-11-04T19:52:41.000Z,2022-11-04T00:00:00.000Z,9361,Chainlink
2022-10-29T00:00:00.000Z,2022-10-28T19:52:41.000Z,10,LEO Token
2022-10-30T00:00:00.000Z,2022-10-29T00:00:00.000Z,77,LEO Token
2022-10-31T00:00:00.000Z,2022-10-30T00:00:00.000Z,55,LEO Token
2022-11-01T00:00:00.000Z,2022-10-31T00:00:00.000Z,76,LEO Token
2022-11-02T00:00:00.000Z,2022-11-01T00:00:00.000Z,53,LEO Token
2022-11-03T00:00:00.000Z,2022-11-02T00:00:00.000Z,76,LEO Token
2022-11-04T00:00:00.000Z,2022-11-03T00:00:00.000Z,53,LEO Token
2022-11-04T19:52:41.000Z,2022-11-04T00:00:00.000Z,46,LEO Token
2022-10-29T00:00:00.000Z,2022-10-28T19:52:41.000Z,17,Ethereum Classic
2022-10-30T00:00:00.000Z,2022-10-29T00:00:00.000Z,595,Ethereum Classic
2022-10-31T00:00:00.000Z,2022-10-30T00:00:00.000Z,163,Ethereum Classic
2022-11-01T00:00:00.000Z,2022-10-31T00:00:00.000Z,319,Ethereum Classic
2022-11-02T00:00:00.000Z,2022-11-01T00:00:00.000Z,229,Ethereum Classic
2022-11-03T00:00:00.000Z,2022-11-02T00:00:00.000Z,258,Ethereum Classic
2022-11-04T00:00:00.000Z,2022-11-03T00:00:00.000Z,268,Ethereum Classic
2022-11-04T19:52:41.000Z,2022-11-04T00:00:00.000Z,186,Ethereum Classic
2022-10-29T00:00:00.000Z,2022-10-28T19:52:41.000Z,2344,FTX
2022-10-30T00:00:00.000Z,2022-10-29T00:00:00.000Z,19977,FTX
2022-10-31T00:00:00.000Z,2022-10-30T00:00:00.000Z,14197,FTX
2022-11-01T00:00:00.000Z,2022-10-31T00:00:00.000Z,18337,FTX
2022-11-02T00:00:00.000Z,2022-11-01T00:00:00.000Z,21326,FTX
2022-11-03T00:00:00.000Z,2022-11-02T00:00:00.000Z,14890,FTX
2022-11-04T00:00:00.000Z,2022-11-03T00:00:00.000Z,14773,FTX
2022-11-04T19:52:41.000Z,2022-11-04T00:00:00.000Z,16620,FTX
2022-10-29T00:00:00.000Z,2022-10-28T19:52:42.000Z,2195,Algorand
2022-10-30T00:00:00.000Z,2022-10-29T00:00:00.000Z,3515,Algorand
2022-10-31T00:00:00.000Z,2022-10-30T00:00:00.000Z,5124,Algorand
2022-11-01T00:00:00.000Z,2022-10-31T00:00:00.000Z,6201,Algorand
2022-11-02T00:00:00.000Z,2022-11-01T00:00:00.000Z,6590,Algorand
2022-11-03T00:00:00.000Z,2022-11-02T00:00:00.000Z,6440,Algorand
2022-11-04T00:00:00.000Z,2022-11-03T00:00:00.000Z,5861,Algorand
2022-11-04T19:52:42.000Z,2022-11-04T00:00:00.000Z,4546,Algorand
2022-10-29T00:00:00.000Z,2022-10-28T19:52:42.000Z,918,Cronos
2022-10-30T00:00:00.000Z,2022-10-29T00:00:00.000Z,8903,Cronos
2022-10-31T00:00:00.000Z,2022-10-30T00:00:00.000Z,7212,Cronos
2022-11-01T00:00:00.000Z,2022-10-31T00:00:00.000Z,5149,Cronos
2022-11-02T00:00:00.000Z,2022-11-01T00:00:00.000Z,4357,Cronos
2022-11-03T00:00:00.000Z,2022-11-02T00:00:00.000Z,5599,Cronos
2022-11-04T00:00:00.000Z,2022-11-03T00:00:00.000Z,15754,Cronos
2022-11-04T19:52:42.000Z,2022-11-04T00:00:00.000Z,5598,Cronos
2022-10-29T00:00:00.000Z,2022-10-28T19:52:42.000Z,2446,Stellar
2022-10-30T00:00:00.000Z,2022-10-29T00:00:00.000Z,10560,Stellar
2022-10-31T00:00:00.000Z,2022-10-30T00:00:00.000Z,9646,Stellar
2022-11-01T00:00:00.000Z,2022-10-31T00:00:00.000Z,9914,Stellar
2022-11-02T00:00:00.000Z,2022-11-01T00:00:00.000Z,9408,Stellar
2022-11-03T00:00:00.000Z,2022-11-02T00:00:00.000Z,9999,Stellar
2022-11-04T00:00:00.000Z,2022-11-03T00:00:00.000Z,9023,Stellar
2022-11-04T19:52:42.000Z,2022-11-04T00:00:00.000Z,9730,Stellar
2022-10-29T00:00:00.000Z,2022-10-28T19:52:42.000Z,189,Monero
2022-10-30T00:00:00.000Z,2022-10-29T00:00:00.000Z,998,Monero
2022-10-31T00:00:00.000Z,2022-10-30T00:00:00.000Z,1181,Monero
2022-11-01T00:00:00.000Z,2022-10-31T00:00:00.000Z,1296,Monero
2022-11-02T00:00:00.000Z,2022-11-01T00:00:00.000Z,1285,Monero
2022-11-03T00:00:00.000Z,2022-11-02T00:00:00.000Z,1656,Monero
2022-11-04T00:00:00.000Z,2022-11-03T00:00:00.000Z,1363,Monero
2022-11-04T19:52:42.000Z,2022-11-04T00:00:00.000Z,1075,Monero
