end,start,tweet_count,query
2023-01-01T00:00:00.000Z,2022-12-31T15:41:19.000Z,52497,Bitcoin
2023-01-02T00:00:00.000Z,2023-01-01T00:00:00.000Z,152297,Bitcoin
2023-01-03T00:00:00.000Z,2023-01-02T00:00:00.000Z,208487,Bitcoin
2023-01-04T00:00:00.000Z,2023-01-03T00:00:00.000Z,260502,Bitcoin
2023-01-05T00:00:00.000Z,2023-01-04T00:00:00.000Z,301839,Bitcoin
2023-01-06T00:00:00.000Z,2023-01-05T00:00:00.000Z,229936,Bitcoin
2023-01-07T00:00:00.000Z,2023-01-06T00:00:00.000Z,291906,Bitcoin
2023-01-07T15:41:19.000Z,2023-01-07T00:00:00.000Z,122960,Bitcoin
2023-01-01T00:00:00.000Z,2022-12-31T15:41:19.000Z,35398,Ethereum
2023-01-02T00:00:00.000Z,2023-01-01T00:00:00.000Z,110757,Ethereum
2023-01-03T00:00:00.000Z,2023-01-02T00:00:00.000Z,218944,Ethereum
2023-01-04T00:00:00.000Z,2023-01-03T00:00:00.000Z,139497,Ethereum
2023-01-05T00:00:00.000Z,2023-01-04T00:00:00.000Z,177872,Ethereum
2023-01-06T00:00:00.000Z,2023-01-05T00:00:00.000Z,140122,Ethereum
2023-01-07T00:00:00.000Z,2023-01-06T00:00:00.000Z,234913,Ethereum
2023-01-07T15:41:19.000Z,2023-01-07T00:00:00.000Z,113285,Ethereum
2023-01-01T00:00:00.000Z,2022-12-31T15:41:19.000Z,1074,Tether
2023-01-02T00:00:00.000Z,2023-01-01T00:00:00.000Z,2519,Tether
2023-01-03T00:00:00.000Z,2023-01-02T00:00:00.000Z,4071,Tether
2023-01-04T00:00:00.000Z,2023-01-03T00:00:00.000Z,6911,Tether
2023-01-05T00:00:00.000Z,2023-01-04T00:00:00.000Z,3852,Tether
2023-01-06T00:00:00.000Z,2023-01-05T00:00:00.000Z,8619,Tether
2023-01-07T00:00:00.000Z,2023-01-06T00:00:00.000Z,10871,Tether
2023-01-07T15:41:19.000Z,2023-01-07T00:00:00.000Z,4302,Tether
2023-01-01T00:00:00.000Z,2022-12-31T15:41:19.000Z,91,USD Coin
2023-01-02T00:00:00.000Z,2023-01-01T00:00:00.000Z,453,USD Coin
2023-01-03T00:00:00.000Z,2023-01-02T00:00:00.000Z,334,USD Coin
2023-01-04T00:00:00.000Z,2023-01-03T00:00:00.000Z,243,USD Coin
2023-01-05T00:00:00.000Z,2023-01-04T00:00:00.000Z,418,USD Coin
2023-01-06T00:00:00.000Z,2023-01-05T00:00:00.000Z,341,USD Coin
2023-01-07T00:00:00.000Z,2023-01-06T00:00:00.000Z,532,USD Coin
2023-01-07T15:41:19.000Z,2023-01-07T00:00:00.000Z,174,USD Coin
2023-01-01T00:00:00.000Z,2022-12-31T15:41:20.000Z,26206,BNB
2023-01-02T00:00:00.000Z,2023-01-01T00:00:00.000Z,104607,BNB
2023-01-03T00:00:00.000Z,2023-01-02T00:00:00.000Z,123155,BNB
2023-01-04T00:00:00.000Z,2023-01-03T00:00:00.000Z,127438,BNB
2023-01-05T00:00:00.000Z,2023-01-04T00:00:00.000Z,167445,BNB
2023-01-06T00:00:00.000Z,2023-01-05T00:00:00.000Z,142127,BNB
2023-01-07T00:00:00.000Z,2023-01-06T00:00:00.000Z,159824,BNB
2023-01-07T15:41:20.000Z,2023-01-07T00:00:00.000Z,114491,BNB
2023-01-01T00:00:00.000Z,2022-12-31T15:41:20.000Z,15380,XRP
2023-01-02T00:00:00.000Z,2023-01-01T00:00:00.000Z,42292,XRP
2023-01-03T00:00:00.000Z,2023-01-02T00:00:00.000Z,61529,XRP
2023-01-04T00:00:00.000Z,2023-01-03T00:00:00.000Z,62034,XRP
2023-01-05T00:00:00.000Z,2023-01-04T00:00:00.000Z,57763,XRP
2023-01-06T00:00:00.000Z,2023-01-05T00:00:00.000Z,49009,XRP
2023-01-07T00:00:00.000Z,2023-01-06T00:00:00.000Z,58603,XRP
2023-01-07T15:41:20.000Z,2023-01-07T00:00:00.000Z,49247,XRP
2023-01-01T00:00:00.000Z,2022-12-31T15:41:20.000Z,166,Binance USD
2023-01-02T00:00:00.000Z,2023-01-01T00:00:00.000Z,791,Binance USD
2023-01-03T00:00:00.000Z,2023-01-02T00:00:00.000Z,660,Binance USD
2023-01-04T00:00:00.000Z,2023-01-03T00:00:00.000Z,663,Binance USD
2023-01-05T00:00:00.000Z,2023-01-04T00:00:00.000Z,843,Binance USD
2023-01-06T00:00:00.000Z,2023-01-05T00:00:00.000Z,903,Binance USD
2023-01-07T00:00:00.000Z,2023-01-06T00:00:00.000Z,1579,Binance USD
2023-01-07T15:41:20.000Z,2023-01-07T00:00:00.000Z,512,Binance USD
2023-01-01T00:00:00.000Z,2022-12-31T15:41:20.000Z,3923,Dogecoin
2023-01-02T00:00:00.000Z,2023-01-01T00:00:00.000Z,10890,Dogecoin
2023-01-03T00:00:00.000Z,2023-01-02T00:00:00.000Z,13498,Dogecoin
2023-01-04T00:00:00.000Z,2023-01-03T00:00:00.000Z,12871,Dogecoin
2023-01-05T00:00:00.000Z,2023-01-04T00:00:00.000Z,15673,Dogecoin
2023-01-06T00:00:00.000Z,2023-01-05T00:00:00.000Z,13976,Dogecoin
2023-01-07T00:00:00.000Z,2023-01-06T00:00:00.000Z,20272,Dogecoin
2023-01-07T15:41:20.000Z,2023-01-07T00:00:00.000Z,14826,Dogecoin
2023-01-01T00:00:00.000Z,2022-12-31T15:41:21.000Z,6813,Cardano
2023-01-02T00:00:00.000Z,2023-01-01T00:00:00.000Z,20692,Cardano
2023-01-03T00:00:00.000Z,2023-01-02T00:00:00.000Z,27908,Cardano
